"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"15/11/2023 06:00:00 - 15/11/2023 07:00:00","BZN|NO5","Without sequence","98.69","",""
"15/11/2023 07:00:00 - 15/11/2023 08:00:00","BZN|NO5","Without sequence","119.61","",""
"15/11/2023 08:00:00 - 15/11/2023 09:00:00","BZN|NO5","Without sequence","124.6","",""
"15/11/2023 09:00:00 - 15/11/2023 10:00:00","BZN|NO5","Without sequence","118.03","",""
"15/11/2023 10:00:00 - 15/11/2023 11:00:00","BZN|NO5","Without sequence","109.51","",""
"15/11/2023 11:00:00 - 15/11/2023 12:00:00","BZN|NO5","Without sequence","96.94","",""
"15/11/2023 12:00:00 - 15/11/2023 13:00:00","BZN|NO5","Without sequence","94.73","",""
"15/11/2023 13:00:00 - 15/11/2023 14:00:00","BZN|NO5","Without sequence","97.96","",""
"15/11/2023 14:00:00 - 15/11/2023 15:00:00","BZN|NO5","Without sequence","102.97","",""
"15/11/2023 15:00:00 - 15/11/2023 16:00:00","BZN|NO5","Without sequence","117.45","",""
"15/11/2023 16:00:00 - 15/11/2023 17:00:00","BZN|NO5","Without sequence","119.64","",""
"15/11/2023 17:00:00 - 15/11/2023 18:00:00","BZN|NO5","Without sequence","124.13","",""
"15/11/2023 18:00:00 - 15/11/2023 19:00:00","BZN|NO5","Without sequence","126.38","",""
"15/11/2023 19:00:00 - 15/11/2023 20:00:00","BZN|NO5","Without sequence","117.32","",""
"15/11/2023 20:00:00 - 15/11/2023 21:00:00","BZN|NO5","Without sequence","106.69","",""
"15/11/2023 21:00:00 - 15/11/2023 22:00:00","BZN|NO5","Without sequence","94.7","",""
"15/11/2023 22:00:00 - 15/11/2023 23:00:00","BZN|NO5","Without sequence","91.66","",""
"15/11/2023 23:00:00 - 16/11/2023 00:00:00","BZN|NO5","Without sequence","84.21","",""
"16/11/2023 00:00:00 - 16/11/2023 01:00:00","BZN|NO5","Without sequence","85.46","",""
"16/11/2023 01:00:00 - 16/11/2023 02:00:00","BZN|NO5","Without sequence","83.25","",""
"16/11/2023 02:00:00 - 16/11/2023 03:00:00","BZN|NO5","Without sequence","75.45","",""
"16/11/2023 03:00:00 - 16/11/2023 04:00:00","BZN|NO5","Without sequence","74.68","",""
"16/11/2023 04:00:00 - 16/11/2023 05:00:00","BZN|NO5","Without sequence","81.1","",""
"16/11/2023 05:00:00 - 16/11/2023 06:00:00","BZN|NO5","Without sequence","87.03","",""
"16/11/2023 06:00:00 - 16/11/2023 07:00:00","BZN|NO5","Without sequence","96.95","",""
"16/11/2023 07:00:00 - 16/11/2023 08:00:00","BZN|NO5","Without sequence","122.97","",""
"16/11/2023 08:00:00 - 16/11/2023 09:00:00","BZN|NO5","Without sequence","129.99","",""
"16/11/2023 09:00:00 - 16/11/2023 10:00:00","BZN|NO5","Without sequence","128.59","",""
"16/11/2023 10:00:00 - 16/11/2023 11:00:00","BZN|NO5","Without sequence","120.1","",""
"16/11/2023 11:00:00 - 16/11/2023 12:00:00","BZN|NO5","Without sequence","116.62","",""
"16/11/2023 12:00:00 - 16/11/2023 13:00:00","BZN|NO5","Without sequence","122.63","",""
"16/11/2023 13:00:00 - 16/11/2023 14:00:00","BZN|NO5","Without sequence","131.64","",""
"16/11/2023 14:00:00 - 16/11/2023 15:00:00","BZN|NO5","Without sequence","142.27","",""
"16/11/2023 15:00:00 - 16/11/2023 16:00:00","BZN|NO5","Without sequence","153.9","",""
"16/11/2023 16:00:00 - 16/11/2023 17:00:00","BZN|NO5","Without sequence","153.65","",""
"16/11/2023 17:00:00 - 16/11/2023 18:00:00","BZN|NO5","Without sequence","182.39","",""
"16/11/2023 18:00:00 - 16/11/2023 19:00:00","BZN|NO5","Without sequence","138.13","",""
"16/11/2023 19:00:00 - 16/11/2023 20:00:00","BZN|NO5","Without sequence","122.07","",""
"16/11/2023 20:00:00 - 16/11/2023 21:00:00","BZN|NO5","Without sequence","117.61","",""
"16/11/2023 21:00:00 - 16/11/2023 22:00:00","BZN|NO5","Without sequence","111.26","",""
"16/11/2023 22:00:00 - 16/11/2023 23:00:00","BZN|NO5","Without sequence","106.67","",""
"16/11/2023 23:00:00 - 17/11/2023 00:00:00","BZN|NO5","Without sequence","95.42","",""
"17/11/2023 00:00:00 - 17/11/2023 01:00:00","BZN|NO5","Without sequence","97.1","",""
"17/11/2023 01:00:00 - 17/11/2023 02:00:00","BZN|NO5","Without sequence","93.91","",""
"17/11/2023 02:00:00 - 17/11/2023 03:00:00","BZN|NO5","Without sequence","92.68","",""
"17/11/2023 03:00:00 - 17/11/2023 04:00:00","BZN|NO5","Without sequence","89.89","",""
"17/11/2023 04:00:00 - 17/11/2023 05:00:00","BZN|NO5","Without sequence","92.73","",""
"17/11/2023 05:00:00 - 17/11/2023 06:00:00","BZN|NO5","Without sequence","100.0","",""
"17/11/2023 06:00:00 - 17/11/2023 07:00:00","BZN|NO5","Without sequence","115.09","",""
"17/11/2023 07:00:00 - 17/11/2023 08:00:00","BZN|NO5","Without sequence","127.53","",""
"17/11/2023 08:00:00 - 17/11/2023 09:00:00","BZN|NO5","Without sequence","137.81","",""
"17/11/2023 09:00:00 - 17/11/2023 10:00:00","BZN|NO5","Without sequence","130.84","",""
"17/11/2023 10:00:00 - 17/11/2023 11:00:00","BZN|NO5","Without sequence","127.91","",""
"17/11/2023 11:00:00 - 17/11/2023 12:00:00","BZN|NO5","Without sequence","125.18","",""
"17/11/2023 12:00:00 - 17/11/2023 13:00:00","BZN|NO5","Without sequence","119.5","",""
"17/11/2023 13:00:00 - 17/11/2023 14:00:00","BZN|NO5","Without sequence","108.76","",""
"17/11/2023 14:00:00 - 17/11/2023 15:00:00","BZN|NO5","Without sequence","120.57","",""
"17/11/2023 15:00:00 - 17/11/2023 16:00:00","BZN|NO5","Without sequence","125.96","",""
"17/11/2023 16:00:00 - 17/11/2023 17:00:00","BZN|NO5","Without sequence","133.66","",""
"17/11/2023 17:00:00 - 17/11/2023 18:00:00","BZN|NO5","Without sequence","142.08","",""
"17/11/2023 18:00:00 - 17/11/2023 19:00:00","BZN|NO5","Without sequence","145.26","",""
"17/11/2023 19:00:00 - 17/11/2023 20:00:00","BZN|NO5","Without sequence","136.91","",""
"17/11/2023 20:00:00 - 17/11/2023 21:00:00","BZN|NO5","Without sequence","124.14","",""
"17/11/2023 21:00:00 - 17/11/2023 22:00:00","BZN|NO5","Without sequence","110.48","",""
"17/11/2023 22:00:00 - 17/11/2023 23:00:00","BZN|NO5","Without sequence","96.5","",""
"17/11/2023 23:00:00 - 18/11/2023 00:00:00","BZN|NO5","Without sequence","92.68","",""
"18/11/2023 00:00:00 - 18/11/2023 01:00:00","BZN|NO5","Without sequence","92.22","",""
"18/11/2023 01:00:00 - 18/11/2023 02:00:00","BZN|NO5","Without sequence","90.42","",""
"18/11/2023 02:00:00 - 18/11/2023 03:00:00","BZN|NO5","Without sequence","87.71","",""
"18/11/2023 03:00:00 - 18/11/2023 04:00:00","BZN|NO5","Without sequence","83.08","",""
"18/11/2023 04:00:00 - 18/11/2023 05:00:00","BZN|NO5","Without sequence","79.93","",""
"18/11/2023 05:00:00 - 18/11/2023 06:00:00","BZN|NO5","Without sequence","79.96","",""
"18/11/2023 06:00:00 - 18/11/2023 07:00:00","BZN|NO5","Without sequence","83.43","",""
"18/11/2023 07:00:00 - 18/11/2023 08:00:00","BZN|NO5","Without sequence","89.14","",""
"18/11/2023 08:00:00 - 18/11/2023 09:00:00","BZN|NO5","Without sequence","96.91","",""
"18/11/2023 09:00:00 - 18/11/2023 10:00:00","BZN|NO5","Without sequence","94.53","",""
"18/11/2023 10:00:00 - 18/11/2023 11:00:00","BZN|NO5","Without sequence","93.1","",""
"18/11/2023 11:00:00 - 18/11/2023 12:00:00","BZN|NO5","Without sequence","92.63","",""
"18/11/2023 12:00:00 - 18/11/2023 13:00:00","BZN|NO5","Without sequence","91.95","",""
"18/11/2023 13:00:00 - 18/11/2023 14:00:00","BZN|NO5","Without sequence","92.42","",""
"18/11/2023 14:00:00 - 18/11/2023 15:00:00","BZN|NO5","Without sequence","94.06","",""
"18/11/2023 15:00:00 - 18/11/2023 16:00:00","BZN|NO5","Without sequence","94.58","",""
"18/11/2023 16:00:00 - 18/11/2023 17:00:00","BZN|NO5","Without sequence","93.2","",""
"18/11/2023 17:00:00 - 18/11/2023 18:00:00","BZN|NO5","Without sequence","102.02","",""
"18/11/2023 18:00:00 - 18/11/2023 19:00:00","BZN|NO5","Without sequence","104.01","",""
"18/11/2023 19:00:00 - 18/11/2023 20:00:00","BZN|NO5","Without sequence","88.41","",""
"18/11/2023 20:00:00 - 18/11/2023 21:00:00","BZN|NO5","Without sequence","83.1","",""
"18/11/2023 21:00:00 - 18/11/2023 22:00:00","BZN|NO5","Without sequence","77.98","",""
"18/11/2023 22:00:00 - 18/11/2023 23:00:00","BZN|NO5","Without sequence","73.76","",""
"18/11/2023 23:00:00 - 19/11/2023 00:00:00","BZN|NO5","Without sequence","62.33","",""
"19/11/2023 00:00:00 - 19/11/2023 01:00:00","BZN|NO5","Without sequence","52.46","",""
"19/11/2023 01:00:00 - 19/11/2023 02:00:00","BZN|NO5","Without sequence","46.33","",""
"19/11/2023 02:00:00 - 19/11/2023 03:00:00","BZN|NO5","Without sequence","42.22","",""
"19/11/2023 03:00:00 - 19/11/2023 04:00:00","BZN|NO5","Without sequence","37.48","",""
"19/11/2023 04:00:00 - 19/11/2023 05:00:00","BZN|NO5","Without sequence","35.07","",""
"19/11/2023 05:00:00 - 19/11/2023 06:00:00","BZN|NO5","Without sequence","37.6","",""
"19/11/2023 06:00:00 - 19/11/2023 07:00:00","BZN|NO5","Without sequence","41.78","",""
"19/11/2023 07:00:00 - 19/11/2023 08:00:00","BZN|NO5","Without sequence","47.49","",""
"19/11/2023 08:00:00 - 19/11/2023 09:00:00","BZN|NO5","Without sequence","50.48","",""
"19/11/2023 09:00:00 - 19/11/2023 10:00:00","BZN|NO5","Without sequence","54.92","",""
"19/11/2023 10:00:00 - 19/11/2023 11:00:00","BZN|NO5","Without sequence","59.95","",""
"19/11/2023 11:00:00 - 19/11/2023 12:00:00","BZN|NO5","Without sequence","62.26","",""
"19/11/2023 12:00:00 - 19/11/2023 13:00:00","BZN|NO5","Without sequence","63.04","",""
"19/11/2023 13:00:00 - 19/11/2023 14:00:00","BZN|NO5","Without sequence","63.9","",""
"19/11/2023 14:00:00 - 19/11/2023 15:00:00","BZN|NO5","Without sequence","66.23","",""
"19/11/2023 15:00:00 - 19/11/2023 16:00:00","BZN|NO5","Without sequence","70.87","",""
"19/11/2023 16:00:00 - 19/11/2023 17:00:00","BZN|NO5","Without sequence","80.98","",""
"19/11/2023 17:00:00 - 19/11/2023 18:00:00","BZN|NO5","Without sequence","95.02","",""
"19/11/2023 18:00:00 - 19/11/2023 19:00:00","BZN|NO5","Without sequence","103.19","",""
"19/11/2023 19:00:00 - 19/11/2023 20:00:00","BZN|NO5","Without sequence","101.61","",""
"19/11/2023 20:00:00 - 19/11/2023 21:00:00","BZN|NO5","Without sequence","88.65","",""
"19/11/2023 21:00:00 - 19/11/2023 22:00:00","BZN|NO5","Without sequence","84.38","",""
"19/11/2023 22:00:00 - 19/11/2023 23:00:00","BZN|NO5","Without sequence","86.95","",""
"19/11/2023 23:00:00 - 20/11/2023 00:00:00","BZN|NO5","Without sequence","80.05","",""
"20/11/2023 00:00:00 - 20/11/2023 01:00:00","BZN|NO5","Without sequence","70.42","",""
"20/11/2023 01:00:00 - 20/11/2023 02:00:00","BZN|NO5","Without sequence","64.75","",""
"20/11/2023 02:00:00 - 20/11/2023 03:00:00","BZN|NO5","Without sequence","61.82","",""
"20/11/2023 03:00:00 - 20/11/2023 04:00:00","BZN|NO5","Without sequence","62.23","",""
"20/11/2023 04:00:00 - 20/11/2023 05:00:00","BZN|NO5","Without sequence","66.56","",""
"20/11/2023 05:00:00 - 20/11/2023 06:00:00","BZN|NO5","Without sequence","80.43","",""
"20/11/2023 06:00:00 - 20/11/2023 07:00:00","BZN|NO5","Without sequence","99.57","",""
"20/11/2023 07:00:00 - 20/11/2023 08:00:00","BZN|NO5","Without sequence","124.38","",""
"20/11/2023 08:00:00 - 20/11/2023 09:00:00","BZN|NO5","Without sequence","123.0","",""
"20/11/2023 09:00:00 - 20/11/2023 10:00:00","BZN|NO5","Without sequence","115.01","",""
"20/11/2023 10:00:00 - 20/11/2023 11:00:00","BZN|NO5","Without sequence","109.14","",""
"20/11/2023 11:00:00 - 20/11/2023 12:00:00","BZN|NO5","Without sequence","102.71","",""
"20/11/2023 12:00:00 - 20/11/2023 13:00:00","BZN|NO5","Without sequence","100.01","",""
"20/11/2023 13:00:00 - 20/11/2023 14:00:00","BZN|NO5","Without sequence","110.64","",""
"20/11/2023 14:00:00 - 20/11/2023 15:00:00","BZN|NO5","Without sequence","116.86","",""
"20/11/2023 15:00:00 - 20/11/2023 16:00:00","BZN|NO5","Without sequence","125.02","",""
"20/11/2023 16:00:00 - 20/11/2023 17:00:00","BZN|NO5","Without sequence","135.88","",""
"20/11/2023 17:00:00 - 20/11/2023 18:00:00","BZN|NO5","Without sequence","142.73","",""
"20/11/2023 18:00:00 - 20/11/2023 19:00:00","BZN|NO5","Without sequence","136.18","",""
"20/11/2023 19:00:00 - 20/11/2023 20:00:00","BZN|NO5","Without sequence","126.03","",""
"20/11/2023 20:00:00 - 20/11/2023 21:00:00","BZN|NO5","Without sequence","116.42","",""
"20/11/2023 21:00:00 - 20/11/2023 22:00:00","BZN|NO5","Without sequence","103.59","",""
"20/11/2023 22:00:00 - 20/11/2023 23:00:00","BZN|NO5","Without sequence","104.7","",""
"20/11/2023 23:00:00 - 21/11/2023 00:00:00","BZN|NO5","Without sequence","94.63","",""
"21/11/2023 00:00:00 - 21/11/2023 01:00:00","BZN|NO5","Without sequence","99.97","",""
"21/11/2023 01:00:00 - 21/11/2023 02:00:00","BZN|NO5","Without sequence","95.15","",""
"21/11/2023 02:00:00 - 21/11/2023 03:00:00","BZN|NO5","Without sequence","93.14","",""
"21/11/2023 03:00:00 - 21/11/2023 04:00:00","BZN|NO5","Without sequence","88.98","",""
"21/11/2023 04:00:00 - 21/11/2023 05:00:00","BZN|NO5","Without sequence","93.07","",""
"21/11/2023 05:00:00 - 21/11/2023 06:00:00","BZN|NO5","Without sequence","97.98","",""
"21/11/2023 06:00:00 - 21/11/2023 07:00:00","BZN|NO5","Without sequence","116.43","",""
"21/11/2023 07:00:00 - 21/11/2023 08:00:00","BZN|NO5","Without sequence","132.13","",""
"21/11/2023 08:00:00 - 21/11/2023 09:00:00","BZN|NO5","Without sequence","138.17","",""
"21/11/2023 09:00:00 - 21/11/2023 10:00:00","BZN|NO5","Without sequence","132.93","",""
"21/11/2023 10:00:00 - 21/11/2023 11:00:00","BZN|NO5","Without sequence","131.09","",""
"21/11/2023 11:00:00 - 21/11/2023 12:00:00","BZN|NO5","Without sequence","130.99","",""
"21/11/2023 12:00:00 - 21/11/2023 13:00:00","BZN|NO5","Without sequence","135.73","",""
"21/11/2023 13:00:00 - 21/11/2023 14:00:00","BZN|NO5","Without sequence","135.73","",""
"21/11/2023 14:00:00 - 21/11/2023 15:00:00","BZN|NO5","Without sequence","134.35","",""
"21/11/2023 15:00:00 - 21/11/2023 16:00:00","BZN|NO5","Without sequence","136.27","",""
"21/11/2023 16:00:00 - 21/11/2023 17:00:00","BZN|NO5","Without sequence","139.74","",""
"21/11/2023 17:00:00 - 21/11/2023 18:00:00","BZN|NO5","Without sequence","142.71","",""
"21/11/2023 18:00:00 - 21/11/2023 19:00:00","BZN|NO5","Without sequence","137.96","",""
"21/11/2023 19:00:00 - 21/11/2023 20:00:00","BZN|NO5","Without sequence","128.51","",""
"21/11/2023 20:00:00 - 21/11/2023 21:00:00","BZN|NO5","Without sequence","121.17","",""
"21/11/2023 21:00:00 - 21/11/2023 22:00:00","BZN|NO5","Without sequence","107.32","",""
"21/11/2023 22:00:00 - 21/11/2023 23:00:00","BZN|NO5","Without sequence","107.36","",""
"21/11/2023 23:00:00 - 22/11/2023 00:00:00","BZN|NO5","Without sequence","94.91","",""
"22/11/2023 00:00:00 - 22/11/2023 01:00:00","BZN|NO5","Without sequence","95.16","",""
"22/11/2023 01:00:00 - 22/11/2023 02:00:00","BZN|NO5","Without sequence","92.06","",""
"22/11/2023 02:00:00 - 22/11/2023 03:00:00","BZN|NO5","Without sequence","92.06","",""
"22/11/2023 03:00:00 - 22/11/2023 04:00:00","BZN|NO5","Without sequence","89.15","",""
"22/11/2023 04:00:00 - 22/11/2023 05:00:00","BZN|NO5","Without sequence","88.73","",""
"22/11/2023 05:00:00 - 22/11/2023 06:00:00","BZN|NO5","Without sequence","91.93","",""
"22/11/2023 06:00:00 - 22/11/2023 07:00:00","BZN|NO5","Without sequence","95.12","",""
"22/11/2023 07:00:00 - 22/11/2023 08:00:00","BZN|NO5","Without sequence","95.95","",""
"22/11/2023 08:00:00 - 22/11/2023 09:00:00","BZN|NO5","Without sequence","96.19","",""
"22/11/2023 09:00:00 - 22/11/2023 10:00:00","BZN|NO5","Without sequence","92.32","",""
"22/11/2023 10:00:00 - 22/11/2023 11:00:00","BZN|NO5","Without sequence","84.92","",""
"22/11/2023 11:00:00 - 22/11/2023 12:00:00","BZN|NO5","Without sequence","77.84","",""
"22/11/2023 12:00:00 - 22/11/2023 13:00:00","BZN|NO5","Without sequence","78.03","",""
"22/11/2023 13:00:00 - 22/11/2023 14:00:00","BZN|NO5","Without sequence","74.94","",""
"22/11/2023 14:00:00 - 22/11/2023 15:00:00","BZN|NO5","Without sequence","73.88","",""
"22/11/2023 15:00:00 - 22/11/2023 16:00:00","BZN|NO5","Without sequence","73.14","",""
"22/11/2023 16:00:00 - 22/11/2023 17:00:00","BZN|NO5","Without sequence","73.52","",""
"22/11/2023 17:00:00 - 22/11/2023 18:00:00","BZN|NO5","Without sequence","73.59","",""
"22/11/2023 18:00:00 - 22/11/2023 19:00:00","BZN|NO5","Without sequence","73.58","",""
"22/11/2023 19:00:00 - 22/11/2023 20:00:00","BZN|NO5","Without sequence","73.07","",""
"22/11/2023 20:00:00 - 22/11/2023 21:00:00","BZN|NO5","Without sequence","73.35","",""
"22/11/2023 21:00:00 - 22/11/2023 22:00:00","BZN|NO5","Without sequence","72.97","",""
"22/11/2023 22:00:00 - 22/11/2023 23:00:00","BZN|NO5","Without sequence","71.67","",""
"22/11/2023 23:00:00 - 23/11/2023 00:00:00","BZN|NO5","Without sequence","68.12","",""
"23/11/2023 00:00:00 - 23/11/2023 01:00:00","BZN|NO5","Without sequence","59.68","",""
"23/11/2023 01:00:00 - 23/11/2023 02:00:00","BZN|NO5","Without sequence","51.48","",""
"23/11/2023 02:00:00 - 23/11/2023 03:00:00","BZN|NO5","Without sequence","42.43","",""
"23/11/2023 03:00:00 - 23/11/2023 04:00:00","BZN|NO5","Without sequence","31.1","",""
"23/11/2023 04:00:00 - 23/11/2023 05:00:00","BZN|NO5","Without sequence","20.85","",""
"23/11/2023 05:00:00 - 23/11/2023 06:00:00","BZN|NO5","Without sequence","48.91","",""
"23/11/2023 06:00:00 - 23/11/2023 07:00:00","BZN|NO5","Without sequence","62.79","",""
"23/11/2023 07:00:00 - 23/11/2023 08:00:00","BZN|NO5","Without sequence","70.34","",""
"23/11/2023 08:00:00 - 23/11/2023 09:00:00","BZN|NO5","Without sequence","72.95","",""
"23/11/2023 09:00:00 - 23/11/2023 10:00:00","BZN|NO5","Without sequence","72.8","",""
"23/11/2023 10:00:00 - 23/11/2023 11:00:00","BZN|NO5","Without sequence","71.96","",""
"23/11/2023 11:00:00 - 23/11/2023 12:00:00","BZN|NO5","Without sequence","71.53","",""
"23/11/2023 12:00:00 - 23/11/2023 13:00:00","BZN|NO5","Without sequence","68.6","",""
"23/11/2023 13:00:00 - 23/11/2023 14:00:00","BZN|NO5","Without sequence","69.08","",""
"23/11/2023 14:00:00 - 23/11/2023 15:00:00","BZN|NO5","Without sequence","67.8","",""
"23/11/2023 15:00:00 - 23/11/2023 16:00:00","BZN|NO5","Without sequence","70.81","",""
"23/11/2023 16:00:00 - 23/11/2023 17:00:00","BZN|NO5","Without sequence","71.31","",""
"23/11/2023 17:00:00 - 23/11/2023 18:00:00","BZN|NO5","Without sequence","74.16","",""
"23/11/2023 18:00:00 - 23/11/2023 19:00:00","BZN|NO5","Without sequence","69.46","",""
"23/11/2023 19:00:00 - 23/11/2023 20:00:00","BZN|NO5","Without sequence","66.06","",""
"23/11/2023 20:00:00 - 23/11/2023 21:00:00","BZN|NO5","Without sequence","62.46","",""
"23/11/2023 21:00:00 - 23/11/2023 22:00:00","BZN|NO5","Without sequence","60.47","",""
"23/11/2023 22:00:00 - 23/11/2023 23:00:00","BZN|NO5","Without sequence","59.24","",""
"23/11/2023 23:00:00 - 24/11/2023 00:00:00","BZN|NO5","Without sequence","58.39","",""
"24/11/2023 00:00:00 - 24/11/2023 01:00:00","BZN|NO5","Without sequence","59.09","",""
"24/11/2023 01:00:00 - 24/11/2023 02:00:00","BZN|NO5","Without sequence","50.44","",""
"24/11/2023 02:00:00 - 24/11/2023 03:00:00","BZN|NO5","Without sequence","49.92","",""
"24/11/2023 03:00:00 - 24/11/2023 04:00:00","BZN|NO5","Without sequence","46.92","",""
"24/11/2023 04:00:00 - 24/11/2023 05:00:00","BZN|NO5","Without sequence","43.27","",""
"24/11/2023 05:00:00 - 24/11/2023 06:00:00","BZN|NO5","Without sequence","53.9","",""
"24/11/2023 06:00:00 - 24/11/2023 07:00:00","BZN|NO5","Without sequence","66.11","",""
"24/11/2023 07:00:00 - 24/11/2023 08:00:00","BZN|NO5","Without sequence","76.76","",""
"24/11/2023 08:00:00 - 24/11/2023 09:00:00","BZN|NO5","Without sequence","82.53","",""
"24/11/2023 09:00:00 - 24/11/2023 10:00:00","BZN|NO5","Without sequence","80.92","",""
"24/11/2023 10:00:00 - 24/11/2023 11:00:00","BZN|NO5","Without sequence","79.98","",""
"24/11/2023 11:00:00 - 24/11/2023 12:00:00","BZN|NO5","Without sequence","76.96","",""
"24/11/2023 12:00:00 - 24/11/2023 13:00:00","BZN|NO5","Without sequence","73.96","",""
"24/11/2023 13:00:00 - 24/11/2023 14:00:00","BZN|NO5","Without sequence","73.58","",""
"24/11/2023 14:00:00 - 24/11/2023 15:00:00","BZN|NO5","Without sequence","74.42","",""
"24/11/2023 15:00:00 - 24/11/2023 16:00:00","BZN|NO5","Without sequence","73.59","",""
"24/11/2023 16:00:00 - 24/11/2023 17:00:00","BZN|NO5","Without sequence","77.11","",""
"24/11/2023 17:00:00 - 24/11/2023 18:00:00","BZN|NO5","Without sequence","78.77","",""
"24/11/2023 18:00:00 - 24/11/2023 19:00:00","BZN|NO5","Without sequence","79.93","",""
"24/11/2023 19:00:00 - 24/11/2023 20:00:00","BZN|NO5","Without sequence","79.95","",""
"24/11/2023 20:00:00 - 24/11/2023 21:00:00","BZN|NO5","Without sequence","78.97","",""
"24/11/2023 21:00:00 - 24/11/2023 22:00:00","BZN|NO5","Without sequence","76.97","",""
"24/11/2023 22:00:00 - 24/11/2023 23:00:00","BZN|NO5","Without sequence","75.33","",""
"24/11/2023 23:00:00 - 25/11/2023 00:00:00","BZN|NO5","Without sequence","72.84","",""
"25/11/2023 00:00:00 - 25/11/2023 01:00:00","BZN|NO5","Without sequence","78.07","",""
"25/11/2023 01:00:00 - 25/11/2023 02:00:00","BZN|NO5","Without sequence","75.44","",""
"25/11/2023 02:00:00 - 25/11/2023 03:00:00","BZN|NO5","Without sequence","74.22","",""
"25/11/2023 03:00:00 - 25/11/2023 04:00:00","BZN|NO5","Without sequence","73.75","",""
"25/11/2023 04:00:00 - 25/11/2023 05:00:00","BZN|NO5","Without sequence","72.23","",""
"25/11/2023 05:00:00 - 25/11/2023 06:00:00","BZN|NO5","Without sequence","76.26","",""
"25/11/2023 06:00:00 - 25/11/2023 07:00:00","BZN|NO5","Without sequence","79.52","",""
"25/11/2023 07:00:00 - 25/11/2023 08:00:00","BZN|NO5","Without sequence","84.64","",""
"25/11/2023 08:00:00 - 25/11/2023 09:00:00","BZN|NO5","Without sequence","90.92","",""
"25/11/2023 09:00:00 - 25/11/2023 10:00:00","BZN|NO5","Without sequence","89.08","",""
"25/11/2023 10:00:00 - 25/11/2023 11:00:00","BZN|NO5","Without sequence","88.27","",""
"25/11/2023 11:00:00 - 25/11/2023 12:00:00","BZN|NO5","Without sequence","87.06","",""
"25/11/2023 12:00:00 - 25/11/2023 13:00:00","BZN|NO5","Without sequence","84.82","",""
"25/11/2023 13:00:00 - 25/11/2023 14:00:00","BZN|NO5","Without sequence","84.54","",""
"25/11/2023 14:00:00 - 25/11/2023 15:00:00","BZN|NO5","Without sequence","87.98","",""
"25/11/2023 15:00:00 - 25/11/2023 16:00:00","BZN|NO5","Without sequence","93.12","",""
"25/11/2023 16:00:00 - 25/11/2023 17:00:00","BZN|NO5","Without sequence","111.35","",""
"25/11/2023 17:00:00 - 25/11/2023 18:00:00","BZN|NO5","Without sequence","120.5","",""
"25/11/2023 18:00:00 - 25/11/2023 19:00:00","BZN|NO5","Without sequence","123.67","",""
"25/11/2023 19:00:00 - 25/11/2023 20:00:00","BZN|NO5","Without sequence","123.26","",""
"25/11/2023 20:00:00 - 25/11/2023 21:00:00","BZN|NO5","Without sequence","117.62","",""
"25/11/2023 21:00:00 - 25/11/2023 22:00:00","BZN|NO5","Without sequence","111.5","",""
"25/11/2023 22:00:00 - 25/11/2023 23:00:00","BZN|NO5","Without sequence","111.73","",""
"25/11/2023 23:00:00 - 26/11/2023 00:00:00","BZN|NO5","Without sequence","99.81","",""
"26/11/2023 00:00:00 - 26/11/2023 01:00:00","BZN|NO5","Without sequence","107.66","",""
"26/11/2023 01:00:00 - 26/11/2023 02:00:00","BZN|NO5","Without sequence","102.2","",""
"26/11/2023 02:00:00 - 26/11/2023 03:00:00","BZN|NO5","Without sequence","98.88","",""
"26/11/2023 03:00:00 - 26/11/2023 04:00:00","BZN|NO5","Without sequence","96.92","",""
"26/11/2023 04:00:00 - 26/11/2023 05:00:00","BZN|NO5","Without sequence","94.26","",""
"26/11/2023 05:00:00 - 26/11/2023 06:00:00","BZN|NO5","Without sequence","94.96","",""
"26/11/2023 06:00:00 - 26/11/2023 07:00:00","BZN|NO5","Without sequence","96.73","",""
"26/11/2023 07:00:00 - 26/11/2023 08:00:00","BZN|NO5","Without sequence","102.2","",""
"26/11/2023 08:00:00 - 26/11/2023 09:00:00","BZN|NO5","Without sequence","109.19","",""
"26/11/2023 09:00:00 - 26/11/2023 10:00:00","BZN|NO5","Without sequence","114.12","",""
"26/11/2023 10:00:00 - 26/11/2023 11:00:00","BZN|NO5","Without sequence","112.52","",""
"26/11/2023 11:00:00 - 26/11/2023 12:00:00","BZN|NO5","Without sequence","111.94","",""
"26/11/2023 12:00:00 - 26/11/2023 13:00:00","BZN|NO5","Without sequence","110.65","",""
"26/11/2023 13:00:00 - 26/11/2023 14:00:00","BZN|NO5","Without sequence","107.38","",""
"26/11/2023 14:00:00 - 26/11/2023 15:00:00","BZN|NO5","Without sequence","112.0","",""
"26/11/2023 15:00:00 - 26/11/2023 16:00:00","BZN|NO5","Without sequence","119.44","",""
"26/11/2023 16:00:00 - 26/11/2023 17:00:00","BZN|NO5","Without sequence","130.26","",""
"26/11/2023 17:00:00 - 26/11/2023 18:00:00","BZN|NO5","Without sequence","140.64","",""
"26/11/2023 18:00:00 - 26/11/2023 19:00:00","BZN|NO5","Without sequence","145.33","",""
"26/11/2023 19:00:00 - 26/11/2023 20:00:00","BZN|NO5","Without sequence","139.88","",""
