"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/12/2021 06:00:00 - 03/12/2021 07:00:00","BZN|NO5","Without sequence","163.9","",""
"03/12/2021 07:00:00 - 03/12/2021 08:00:00","BZN|NO5","Without sequence","225.15","",""
"03/12/2021 08:00:00 - 03/12/2021 09:00:00","BZN|NO5","Without sequence","248.97","",""
"03/12/2021 09:00:00 - 03/12/2021 10:00:00","BZN|NO5","Without sequence","210.78","",""
"03/12/2021 10:00:00 - 03/12/2021 11:00:00","BZN|NO5","Without sequence","175.17","",""
"03/12/2021 11:00:00 - 03/12/2021 12:00:00","BZN|NO5","Without sequence","155.28","",""
"03/12/2021 12:00:00 - 03/12/2021 13:00:00","BZN|NO5","Without sequence","135.95","",""
"03/12/2021 13:00:00 - 03/12/2021 14:00:00","BZN|NO5","Without sequence","136.44","",""
"03/12/2021 14:00:00 - 03/12/2021 15:00:00","BZN|NO5","Without sequence","135.42","",""
"03/12/2021 15:00:00 - 03/12/2021 16:00:00","BZN|NO5","Without sequence","139.27","",""
"03/12/2021 16:00:00 - 03/12/2021 17:00:00","BZN|NO5","Without sequence","154.72","",""
"03/12/2021 17:00:00 - 03/12/2021 18:00:00","BZN|NO5","Without sequence","157.31","",""
"03/12/2021 18:00:00 - 03/12/2021 19:00:00","BZN|NO5","Without sequence","138.25","",""
"03/12/2021 19:00:00 - 03/12/2021 20:00:00","BZN|NO5","Without sequence","130.3","",""
"03/12/2021 20:00:00 - 03/12/2021 21:00:00","BZN|NO5","Without sequence","118.05","",""
"03/12/2021 21:00:00 - 03/12/2021 22:00:00","BZN|NO5","Without sequence","120.44","",""
"03/12/2021 22:00:00 - 03/12/2021 23:00:00","BZN|NO5","Without sequence","120.62","",""
"03/12/2021 23:00:00 - 04/12/2021 00:00:00","BZN|NO5","Without sequence","112.2","",""
"04/12/2021 00:00:00 - 04/12/2021 01:00:00","BZN|NO5","Without sequence","117.7","",""
"04/12/2021 01:00:00 - 04/12/2021 02:00:00","BZN|NO5","Without sequence","119.04","",""
"04/12/2021 02:00:00 - 04/12/2021 03:00:00","BZN|NO5","Without sequence","122.52","",""
"04/12/2021 03:00:00 - 04/12/2021 04:00:00","BZN|NO5","Without sequence","125.98","",""
"04/12/2021 04:00:00 - 04/12/2021 05:00:00","BZN|NO5","Without sequence","128.33","",""
"04/12/2021 05:00:00 - 04/12/2021 06:00:00","BZN|NO5","Without sequence","128.99","",""
"04/12/2021 06:00:00 - 04/12/2021 07:00:00","BZN|NO5","Without sequence","129.92","",""
"04/12/2021 07:00:00 - 04/12/2021 08:00:00","BZN|NO5","Without sequence","128.3","",""
"04/12/2021 08:00:00 - 04/12/2021 09:00:00","BZN|NO5","Without sequence","133.17","",""
"04/12/2021 09:00:00 - 04/12/2021 10:00:00","BZN|NO5","Without sequence","134.41","",""
"04/12/2021 10:00:00 - 04/12/2021 11:00:00","BZN|NO5","Without sequence","136.62","",""
"04/12/2021 11:00:00 - 04/12/2021 12:00:00","BZN|NO5","Without sequence","136.97","",""
"04/12/2021 12:00:00 - 04/12/2021 13:00:00","BZN|NO5","Without sequence","137.34","",""
"04/12/2021 13:00:00 - 04/12/2021 14:00:00","BZN|NO5","Without sequence","135.97","",""
"04/12/2021 14:00:00 - 04/12/2021 15:00:00","BZN|NO5","Without sequence","135.6","",""
"04/12/2021 15:00:00 - 04/12/2021 16:00:00","BZN|NO5","Without sequence","136.0","",""
"04/12/2021 16:00:00 - 04/12/2021 17:00:00","BZN|NO5","Without sequence","139.91","",""
"04/12/2021 17:00:00 - 04/12/2021 18:00:00","BZN|NO5","Without sequence","141.47","",""
"04/12/2021 18:00:00 - 04/12/2021 19:00:00","BZN|NO5","Without sequence","143.33","",""
"04/12/2021 19:00:00 - 04/12/2021 20:00:00","BZN|NO5","Without sequence","141.05","",""
"04/12/2021 20:00:00 - 04/12/2021 21:00:00","BZN|NO5","Without sequence","133.21","",""
"04/12/2021 21:00:00 - 04/12/2021 22:00:00","BZN|NO5","Without sequence","129.57","",""
"04/12/2021 22:00:00 - 04/12/2021 23:00:00","BZN|NO5","Without sequence","125.71","",""
"04/12/2021 23:00:00 - 05/12/2021 00:00:00","BZN|NO5","Without sequence","116.99","",""
"05/12/2021 00:00:00 - 05/12/2021 01:00:00","BZN|NO5","Without sequence","111.09","",""
"05/12/2021 01:00:00 - 05/12/2021 02:00:00","BZN|NO5","Without sequence","106.37","",""
"05/12/2021 02:00:00 - 05/12/2021 03:00:00","BZN|NO5","Without sequence","106.23","",""
"05/12/2021 03:00:00 - 05/12/2021 04:00:00","BZN|NO5","Without sequence","106.06","",""
"05/12/2021 04:00:00 - 05/12/2021 05:00:00","BZN|NO5","Without sequence","106.57","",""
"05/12/2021 05:00:00 - 05/12/2021 06:00:00","BZN|NO5","Without sequence","109.17","",""
"05/12/2021 06:00:00 - 05/12/2021 07:00:00","BZN|NO5","Without sequence","108.33","",""
"05/12/2021 07:00:00 - 05/12/2021 08:00:00","BZN|NO5","Without sequence","106.54","",""
"05/12/2021 08:00:00 - 05/12/2021 09:00:00","BZN|NO5","Without sequence","108.69","",""
"05/12/2021 09:00:00 - 05/12/2021 10:00:00","BZN|NO5","Without sequence","118.52","",""
"05/12/2021 10:00:00 - 05/12/2021 11:00:00","BZN|NO5","Without sequence","128.45","",""
"05/12/2021 11:00:00 - 05/12/2021 12:00:00","BZN|NO5","Without sequence","128.6","",""
"05/12/2021 12:00:00 - 05/12/2021 13:00:00","BZN|NO5","Without sequence","129.55","",""
"05/12/2021 13:00:00 - 05/12/2021 14:00:00","BZN|NO5","Without sequence","129.59","",""
"05/12/2021 14:00:00 - 05/12/2021 15:00:00","BZN|NO5","Without sequence","130.66","",""
"05/12/2021 15:00:00 - 05/12/2021 16:00:00","BZN|NO5","Without sequence","133.87","",""
"05/12/2021 16:00:00 - 05/12/2021 17:00:00","BZN|NO5","Without sequence","144.54","",""
"05/12/2021 17:00:00 - 05/12/2021 18:00:00","BZN|NO5","Without sequence","169.05","",""
"05/12/2021 18:00:00 - 05/12/2021 19:00:00","BZN|NO5","Without sequence","162.66","",""
"05/12/2021 19:00:00 - 05/12/2021 20:00:00","BZN|NO5","Without sequence","160.58","",""
"05/12/2021 20:00:00 - 05/12/2021 21:00:00","BZN|NO5","Without sequence","152.05","",""
"05/12/2021 21:00:00 - 05/12/2021 22:00:00","BZN|NO5","Without sequence","144.42","",""
"05/12/2021 22:00:00 - 05/12/2021 23:00:00","BZN|NO5","Without sequence","133.97","",""
"05/12/2021 23:00:00 - 06/12/2021 00:00:00","BZN|NO5","Without sequence","129.59","",""
"06/12/2021 00:00:00 - 06/12/2021 01:00:00","BZN|NO5","Without sequence","129.06","",""
"06/12/2021 01:00:00 - 06/12/2021 02:00:00","BZN|NO5","Without sequence","126.91","",""
"06/12/2021 02:00:00 - 06/12/2021 03:00:00","BZN|NO5","Without sequence","125.92","",""
"06/12/2021 03:00:00 - 06/12/2021 04:00:00","BZN|NO5","Without sequence","129.48","",""
"06/12/2021 04:00:00 - 06/12/2021 05:00:00","BZN|NO5","Without sequence","136.62","",""
"06/12/2021 05:00:00 - 06/12/2021 06:00:00","BZN|NO5","Without sequence","163.57","",""
"06/12/2021 06:00:00 - 06/12/2021 07:00:00","BZN|NO5","Without sequence","142.5","",""
"06/12/2021 07:00:00 - 06/12/2021 08:00:00","BZN|NO5","Without sequence","188.07","",""
"06/12/2021 08:00:00 - 06/12/2021 09:00:00","BZN|NO5","Without sequence","191.83","",""
"06/12/2021 09:00:00 - 06/12/2021 10:00:00","BZN|NO5","Without sequence","352.04","",""
"06/12/2021 10:00:00 - 06/12/2021 11:00:00","BZN|NO5","Without sequence","233.11","",""
"06/12/2021 11:00:00 - 06/12/2021 12:00:00","BZN|NO5","Without sequence","155.97","",""
"06/12/2021 12:00:00 - 06/12/2021 13:00:00","BZN|NO5","Without sequence","148.76","",""
"06/12/2021 13:00:00 - 06/12/2021 14:00:00","BZN|NO5","Without sequence","146.01","",""
"06/12/2021 14:00:00 - 06/12/2021 15:00:00","BZN|NO5","Without sequence","150.45","",""
"06/12/2021 15:00:00 - 06/12/2021 16:00:00","BZN|NO5","Without sequence","152.93","",""
"06/12/2021 16:00:00 - 06/12/2021 17:00:00","BZN|NO5","Without sequence","227.29","",""
"06/12/2021 17:00:00 - 06/12/2021 18:00:00","BZN|NO5","Without sequence","188.07","",""
"06/12/2021 18:00:00 - 06/12/2021 19:00:00","BZN|NO5","Without sequence","198.0","",""
"06/12/2021 19:00:00 - 06/12/2021 20:00:00","BZN|NO5","Without sequence","145.5","",""
"06/12/2021 20:00:00 - 06/12/2021 21:00:00","BZN|NO5","Without sequence","142.0","",""
"06/12/2021 21:00:00 - 06/12/2021 22:00:00","BZN|NO5","Without sequence","148.42","",""
"06/12/2021 22:00:00 - 06/12/2021 23:00:00","BZN|NO5","Without sequence","134.73","",""
"06/12/2021 23:00:00 - 07/12/2021 00:00:00","BZN|NO5","Without sequence","126.35","",""
"07/12/2021 00:00:00 - 07/12/2021 01:00:00","BZN|NO5","Without sequence","126.19","",""
"07/12/2021 01:00:00 - 07/12/2021 02:00:00","BZN|NO5","Without sequence","119.95","",""
"07/12/2021 02:00:00 - 07/12/2021 03:00:00","BZN|NO5","Without sequence","114.9","",""
"07/12/2021 03:00:00 - 07/12/2021 04:00:00","BZN|NO5","Without sequence","114.61","",""
"07/12/2021 04:00:00 - 07/12/2021 05:00:00","BZN|NO5","Without sequence","126.94","",""
"07/12/2021 05:00:00 - 07/12/2021 06:00:00","BZN|NO5","Without sequence","129.54","",""
"07/12/2021 06:00:00 - 07/12/2021 07:00:00","BZN|NO5","Without sequence","138.29","",""
"07/12/2021 07:00:00 - 07/12/2021 08:00:00","BZN|NO5","Without sequence","185.46","",""
"07/12/2021 08:00:00 - 07/12/2021 09:00:00","BZN|NO5","Without sequence","267.08","",""
"07/12/2021 09:00:00 - 07/12/2021 10:00:00","BZN|NO5","Without sequence","270.87","",""
"07/12/2021 10:00:00 - 07/12/2021 11:00:00","BZN|NO5","Without sequence","265.22","",""
"07/12/2021 11:00:00 - 07/12/2021 12:00:00","BZN|NO5","Without sequence","211.99","",""
"07/12/2021 12:00:00 - 07/12/2021 13:00:00","BZN|NO5","Without sequence","188.72","",""
"07/12/2021 13:00:00 - 07/12/2021 14:00:00","BZN|NO5","Without sequence","183.82","",""
"07/12/2021 14:00:00 - 07/12/2021 15:00:00","BZN|NO5","Without sequence","192.26","",""
"07/12/2021 15:00:00 - 07/12/2021 16:00:00","BZN|NO5","Without sequence","183.98","",""
"07/12/2021 16:00:00 - 07/12/2021 17:00:00","BZN|NO5","Without sequence","176.22","",""
"07/12/2021 17:00:00 - 07/12/2021 18:00:00","BZN|NO5","Without sequence","256.14","",""
"07/12/2021 18:00:00 - 07/12/2021 19:00:00","BZN|NO5","Without sequence","182.65","",""
"07/12/2021 19:00:00 - 07/12/2021 20:00:00","BZN|NO5","Without sequence","148.87","",""
"07/12/2021 20:00:00 - 07/12/2021 21:00:00","BZN|NO5","Without sequence","143.32","",""
"07/12/2021 21:00:00 - 07/12/2021 22:00:00","BZN|NO5","Without sequence","139.69","",""
"07/12/2021 22:00:00 - 07/12/2021 23:00:00","BZN|NO5","Without sequence","122.53","",""
"07/12/2021 23:00:00 - 08/12/2021 00:00:00","BZN|NO5","Without sequence","110.47","",""
"08/12/2021 00:00:00 - 08/12/2021 01:00:00","BZN|NO5","Without sequence","112.28","",""
"08/12/2021 01:00:00 - 08/12/2021 02:00:00","BZN|NO5","Without sequence","107.13","",""
"08/12/2021 02:00:00 - 08/12/2021 03:00:00","BZN|NO5","Without sequence","107.67","",""
"08/12/2021 03:00:00 - 08/12/2021 04:00:00","BZN|NO5","Without sequence","107.19","",""
"08/12/2021 04:00:00 - 08/12/2021 05:00:00","BZN|NO5","Without sequence","104.96","",""
"08/12/2021 05:00:00 - 08/12/2021 06:00:00","BZN|NO5","Without sequence","110.09","",""
"08/12/2021 06:00:00 - 08/12/2021 07:00:00","BZN|NO5","Without sequence","117.46","",""
"08/12/2021 07:00:00 - 08/12/2021 08:00:00","BZN|NO5","Without sequence","134.91","",""
"08/12/2021 08:00:00 - 08/12/2021 09:00:00","BZN|NO5","Without sequence","137.34","",""
"08/12/2021 09:00:00 - 08/12/2021 10:00:00","BZN|NO5","Without sequence","137.33","",""
"08/12/2021 10:00:00 - 08/12/2021 11:00:00","BZN|NO5","Without sequence","138.2","",""
"08/12/2021 11:00:00 - 08/12/2021 12:00:00","BZN|NO5","Without sequence","138.49","",""
"08/12/2021 12:00:00 - 08/12/2021 13:00:00","BZN|NO5","Without sequence","139.98","",""
"08/12/2021 13:00:00 - 08/12/2021 14:00:00","BZN|NO5","Without sequence","142.29","",""
"08/12/2021 14:00:00 - 08/12/2021 15:00:00","BZN|NO5","Without sequence","143.62","",""
"08/12/2021 15:00:00 - 08/12/2021 16:00:00","BZN|NO5","Without sequence","145.79","",""
"08/12/2021 16:00:00 - 08/12/2021 17:00:00","BZN|NO5","Without sequence","148.83","",""
"08/12/2021 17:00:00 - 08/12/2021 18:00:00","BZN|NO5","Without sequence","151.36","",""
"08/12/2021 18:00:00 - 08/12/2021 19:00:00","BZN|NO5","Without sequence","142.63","",""
"08/12/2021 19:00:00 - 08/12/2021 20:00:00","BZN|NO5","Without sequence","138.57","",""
"08/12/2021 20:00:00 - 08/12/2021 21:00:00","BZN|NO5","Without sequence","136.16","",""
"08/12/2021 21:00:00 - 08/12/2021 22:00:00","BZN|NO5","Without sequence","135.14","",""
"08/12/2021 22:00:00 - 08/12/2021 23:00:00","BZN|NO5","Without sequence","130.38","",""
"08/12/2021 23:00:00 - 09/12/2021 00:00:00","BZN|NO5","Without sequence","124.02","",""
"09/12/2021 00:00:00 - 09/12/2021 01:00:00","BZN|NO5","Without sequence","117.02","",""
"09/12/2021 01:00:00 - 09/12/2021 02:00:00","BZN|NO5","Without sequence","114.49","",""
"09/12/2021 02:00:00 - 09/12/2021 03:00:00","BZN|NO5","Without sequence","114.01","",""
"09/12/2021 03:00:00 - 09/12/2021 04:00:00","BZN|NO5","Without sequence","114.54","",""
"09/12/2021 04:00:00 - 09/12/2021 05:00:00","BZN|NO5","Without sequence","115.69","",""
"09/12/2021 05:00:00 - 09/12/2021 06:00:00","BZN|NO5","Without sequence","125.28","",""
"09/12/2021 06:00:00 - 09/12/2021 07:00:00","BZN|NO5","Without sequence","135.86","",""
"09/12/2021 07:00:00 - 09/12/2021 08:00:00","BZN|NO5","Without sequence","136.57","",""
"09/12/2021 08:00:00 - 09/12/2021 09:00:00","BZN|NO5","Without sequence","137.59","",""
"09/12/2021 09:00:00 - 09/12/2021 10:00:00","BZN|NO5","Without sequence","137.23","",""
"09/12/2021 10:00:00 - 09/12/2021 11:00:00","BZN|NO5","Without sequence","137.52","",""
"09/12/2021 11:00:00 - 09/12/2021 12:00:00","BZN|NO5","Without sequence","136.81","",""
"09/12/2021 12:00:00 - 09/12/2021 13:00:00","BZN|NO5","Without sequence","136.45","",""
"09/12/2021 13:00:00 - 09/12/2021 14:00:00","BZN|NO5","Without sequence","136.47","",""
"09/12/2021 14:00:00 - 09/12/2021 15:00:00","BZN|NO5","Without sequence","136.79","",""
"09/12/2021 15:00:00 - 09/12/2021 16:00:00","BZN|NO5","Without sequence","136.87","",""
"09/12/2021 16:00:00 - 09/12/2021 17:00:00","BZN|NO5","Without sequence","137.53","",""
"09/12/2021 17:00:00 - 09/12/2021 18:00:00","BZN|NO5","Without sequence","137.47","",""
"09/12/2021 18:00:00 - 09/12/2021 19:00:00","BZN|NO5","Without sequence","136.51","",""
"09/12/2021 19:00:00 - 09/12/2021 20:00:00","BZN|NO5","Without sequence","135.44","",""
"09/12/2021 20:00:00 - 09/12/2021 21:00:00","BZN|NO5","Without sequence","134.87","",""
"09/12/2021 21:00:00 - 09/12/2021 22:00:00","BZN|NO5","Without sequence","135.4","",""
"09/12/2021 22:00:00 - 09/12/2021 23:00:00","BZN|NO5","Without sequence","135.14","",""
"09/12/2021 23:00:00 - 10/12/2021 00:00:00","BZN|NO5","Without sequence","128.85","",""
"10/12/2021 00:00:00 - 10/12/2021 01:00:00","BZN|NO5","Without sequence","132.29","",""
"10/12/2021 01:00:00 - 10/12/2021 02:00:00","BZN|NO5","Without sequence","130.06","",""
"10/12/2021 02:00:00 - 10/12/2021 03:00:00","BZN|NO5","Without sequence","127.02","",""
"10/12/2021 03:00:00 - 10/12/2021 04:00:00","BZN|NO5","Without sequence","127.75","",""
"10/12/2021 04:00:00 - 10/12/2021 05:00:00","BZN|NO5","Without sequence","130.8","",""
"10/12/2021 05:00:00 - 10/12/2021 06:00:00","BZN|NO5","Without sequence","132.14","",""
"10/12/2021 06:00:00 - 10/12/2021 07:00:00","BZN|NO5","Without sequence","134.25","",""
"10/12/2021 07:00:00 - 10/12/2021 08:00:00","BZN|NO5","Without sequence","136.73","",""
"10/12/2021 08:00:00 - 10/12/2021 09:00:00","BZN|NO5","Without sequence","139.7","",""
"10/12/2021 09:00:00 - 10/12/2021 10:00:00","BZN|NO5","Without sequence","139.36","",""
"10/12/2021 10:00:00 - 10/12/2021 11:00:00","BZN|NO5","Without sequence","139.71","",""
"10/12/2021 11:00:00 - 10/12/2021 12:00:00","BZN|NO5","Without sequence","138.75","",""
"10/12/2021 12:00:00 - 10/12/2021 13:00:00","BZN|NO5","Without sequence","138.76","",""
"10/12/2021 13:00:00 - 10/12/2021 14:00:00","BZN|NO5","Without sequence","138.76","",""
"10/12/2021 14:00:00 - 10/12/2021 15:00:00","BZN|NO5","Without sequence","138.81","",""
"10/12/2021 15:00:00 - 10/12/2021 16:00:00","BZN|NO5","Without sequence","138.9","",""
"10/12/2021 16:00:00 - 10/12/2021 17:00:00","BZN|NO5","Without sequence","143.97","",""
"10/12/2021 17:00:00 - 10/12/2021 18:00:00","BZN|NO5","Without sequence","144.1","",""
"10/12/2021 18:00:00 - 10/12/2021 19:00:00","BZN|NO5","Without sequence","142.87","",""
"10/12/2021 19:00:00 - 10/12/2021 20:00:00","BZN|NO5","Without sequence","141.28","",""
"10/12/2021 20:00:00 - 10/12/2021 21:00:00","BZN|NO5","Without sequence","140.24","",""
"10/12/2021 21:00:00 - 10/12/2021 22:00:00","BZN|NO5","Without sequence","144.42","",""
"10/12/2021 22:00:00 - 10/12/2021 23:00:00","BZN|NO5","Without sequence","137.0","",""
"10/12/2021 23:00:00 - 11/12/2021 00:00:00","BZN|NO5","Without sequence","134.17","",""
"11/12/2021 00:00:00 - 11/12/2021 01:00:00","BZN|NO5","Without sequence","135.31","",""
"11/12/2021 01:00:00 - 11/12/2021 02:00:00","BZN|NO5","Without sequence","134.16","",""
"11/12/2021 02:00:00 - 11/12/2021 03:00:00","BZN|NO5","Without sequence","133.88","",""
"11/12/2021 03:00:00 - 11/12/2021 04:00:00","BZN|NO5","Without sequence","133.64","",""
"11/12/2021 04:00:00 - 11/12/2021 05:00:00","BZN|NO5","Without sequence","133.77","",""
"11/12/2021 05:00:00 - 11/12/2021 06:00:00","BZN|NO5","Without sequence","134.61","",""
"11/12/2021 06:00:00 - 11/12/2021 07:00:00","BZN|NO5","Without sequence","134.22","",""
"11/12/2021 07:00:00 - 11/12/2021 08:00:00","BZN|NO5","Without sequence","134.95","",""
"11/12/2021 08:00:00 - 11/12/2021 09:00:00","BZN|NO5","Without sequence","139.4","",""
"11/12/2021 09:00:00 - 11/12/2021 10:00:00","BZN|NO5","Without sequence","157.0","",""
"11/12/2021 10:00:00 - 11/12/2021 11:00:00","BZN|NO5","Without sequence","195.79","",""
"11/12/2021 11:00:00 - 11/12/2021 12:00:00","BZN|NO5","Without sequence","199.7","",""
"11/12/2021 12:00:00 - 11/12/2021 13:00:00","BZN|NO5","Without sequence","195.83","",""
"11/12/2021 13:00:00 - 11/12/2021 14:00:00","BZN|NO5","Without sequence","140.85","",""
"11/12/2021 14:00:00 - 11/12/2021 15:00:00","BZN|NO5","Without sequence","163.95","",""
"11/12/2021 15:00:00 - 11/12/2021 16:00:00","BZN|NO5","Without sequence","170.63","",""
"11/12/2021 16:00:00 - 11/12/2021 17:00:00","BZN|NO5","Without sequence","255.29","",""
"11/12/2021 17:00:00 - 11/12/2021 18:00:00","BZN|NO5","Without sequence","272.58","",""
"11/12/2021 18:00:00 - 11/12/2021 19:00:00","BZN|NO5","Without sequence","196.74","",""
"11/12/2021 19:00:00 - 11/12/2021 20:00:00","BZN|NO5","Without sequence","140.38","",""
"11/12/2021 20:00:00 - 11/12/2021 21:00:00","BZN|NO5","Without sequence","138.94","",""
"11/12/2021 21:00:00 - 11/12/2021 22:00:00","BZN|NO5","Without sequence","136.0","",""
"11/12/2021 22:00:00 - 11/12/2021 23:00:00","BZN|NO5","Without sequence","136.36","",""
"11/12/2021 23:00:00 - 12/12/2021 00:00:00","BZN|NO5","Without sequence","130.01","",""
"12/12/2021 00:00:00 - 12/12/2021 01:00:00","BZN|NO5","Without sequence","132.0","",""
"12/12/2021 01:00:00 - 12/12/2021 02:00:00","BZN|NO5","Without sequence","120.49","",""
"12/12/2021 02:00:00 - 12/12/2021 03:00:00","BZN|NO5","Without sequence","114.17","",""
"12/12/2021 03:00:00 - 12/12/2021 04:00:00","BZN|NO5","Without sequence","111.7","",""
"12/12/2021 04:00:00 - 12/12/2021 05:00:00","BZN|NO5","Without sequence","110.18","",""
"12/12/2021 05:00:00 - 12/12/2021 06:00:00","BZN|NO5","Without sequence","109.18","",""
"12/12/2021 06:00:00 - 12/12/2021 07:00:00","BZN|NO5","Without sequence","109.44","",""
"12/12/2021 07:00:00 - 12/12/2021 08:00:00","BZN|NO5","Without sequence","112.81","",""
"12/12/2021 08:00:00 - 12/12/2021 09:00:00","BZN|NO5","Without sequence","118.36","",""
"12/12/2021 09:00:00 - 12/12/2021 10:00:00","BZN|NO5","Without sequence","130.92","",""
"12/12/2021 10:00:00 - 12/12/2021 11:00:00","BZN|NO5","Without sequence","132.87","",""
"12/12/2021 11:00:00 - 12/12/2021 12:00:00","BZN|NO5","Without sequence","134.3","",""
"12/12/2021 12:00:00 - 12/12/2021 13:00:00","BZN|NO5","Without sequence","134.43","",""
"12/12/2021 13:00:00 - 12/12/2021 14:00:00","BZN|NO5","Without sequence","134.88","",""
"12/12/2021 14:00:00 - 12/12/2021 15:00:00","BZN|NO5","Without sequence","136.74","",""
"12/12/2021 15:00:00 - 12/12/2021 16:00:00","BZN|NO5","Without sequence","139.29","",""
"12/12/2021 16:00:00 - 12/12/2021 17:00:00","BZN|NO5","Without sequence","163.96","",""
"12/12/2021 17:00:00 - 12/12/2021 18:00:00","BZN|NO5","Without sequence","174.65","",""
"12/12/2021 18:00:00 - 12/12/2021 19:00:00","BZN|NO5","Without sequence","163.96","",""
"12/12/2021 19:00:00 - 12/12/2021 20:00:00","BZN|NO5","Without sequence","152.2","",""
"12/12/2021 20:00:00 - 12/12/2021 21:00:00","BZN|NO5","Without sequence","140.11","",""
"12/12/2021 21:00:00 - 12/12/2021 22:00:00","BZN|NO5","Without sequence","138.52","",""
"12/12/2021 22:00:00 - 12/12/2021 23:00:00","BZN|NO5","Without sequence","136.42","",""
"12/12/2021 23:00:00 - 13/12/2021 00:00:00","BZN|NO5","Without sequence","134.53","",""
"13/12/2021 00:00:00 - 13/12/2021 01:00:00","BZN|NO5","Without sequence","131.97","",""
"13/12/2021 01:00:00 - 13/12/2021 02:00:00","BZN|NO5","Without sequence","130.94","",""
"13/12/2021 02:00:00 - 13/12/2021 03:00:00","BZN|NO5","Without sequence","127.05","",""
"13/12/2021 03:00:00 - 13/12/2021 04:00:00","BZN|NO5","Without sequence","123.57","",""
"13/12/2021 04:00:00 - 13/12/2021 05:00:00","BZN|NO5","Without sequence","129.91","",""
"13/12/2021 05:00:00 - 13/12/2021 06:00:00","BZN|NO5","Without sequence","134.27","",""
"13/12/2021 06:00:00 - 13/12/2021 07:00:00","BZN|NO5","Without sequence","136.03","",""
"13/12/2021 07:00:00 - 13/12/2021 08:00:00","BZN|NO5","Without sequence","137.7","",""
"13/12/2021 08:00:00 - 13/12/2021 09:00:00","BZN|NO5","Without sequence","141.76","",""
"13/12/2021 09:00:00 - 13/12/2021 10:00:00","BZN|NO5","Without sequence","141.09","",""
"13/12/2021 10:00:00 - 13/12/2021 11:00:00","BZN|NO5","Without sequence","139.95","",""
"13/12/2021 11:00:00 - 13/12/2021 12:00:00","BZN|NO5","Without sequence","139.58","",""
"13/12/2021 12:00:00 - 13/12/2021 13:00:00","BZN|NO5","Without sequence","139.92","",""
"13/12/2021 13:00:00 - 13/12/2021 14:00:00","BZN|NO5","Without sequence","139.87","",""
"13/12/2021 14:00:00 - 13/12/2021 15:00:00","BZN|NO5","Without sequence","140.31","",""
"13/12/2021 15:00:00 - 13/12/2021 16:00:00","BZN|NO5","Without sequence","140.1","",""
"13/12/2021 16:00:00 - 13/12/2021 17:00:00","BZN|NO5","Without sequence","143.07","",""
"13/12/2021 17:00:00 - 13/12/2021 18:00:00","BZN|NO5","Without sequence","140.3","",""
"13/12/2021 18:00:00 - 13/12/2021 19:00:00","BZN|NO5","Without sequence","138.85","",""
"13/12/2021 19:00:00 - 13/12/2021 20:00:00","BZN|NO5","Without sequence","136.4","",""
"13/12/2021 20:00:00 - 13/12/2021 21:00:00","BZN|NO5","Without sequence","131.66","",""
"13/12/2021 21:00:00 - 13/12/2021 22:00:00","BZN|NO5","Without sequence","131.45","",""
"13/12/2021 22:00:00 - 13/12/2021 23:00:00","BZN|NO5","Without sequence","126.87","",""
"13/12/2021 23:00:00 - 14/12/2021 00:00:00","BZN|NO5","Without sequence","130.09","",""
"14/12/2021 00:00:00 - 14/12/2021 01:00:00","BZN|NO5","Without sequence","128.79","",""
"14/12/2021 01:00:00 - 14/12/2021 02:00:00","BZN|NO5","Without sequence","124.92","",""
"14/12/2021 02:00:00 - 14/12/2021 03:00:00","BZN|NO5","Without sequence","124.72","",""
"14/12/2021 03:00:00 - 14/12/2021 04:00:00","BZN|NO5","Without sequence","124.89","",""
"14/12/2021 04:00:00 - 14/12/2021 05:00:00","BZN|NO5","Without sequence","125.89","",""
"14/12/2021 05:00:00 - 14/12/2021 06:00:00","BZN|NO5","Without sequence","131.04","",""
"14/12/2021 06:00:00 - 14/12/2021 07:00:00","BZN|NO5","Without sequence","137.72","",""
"14/12/2021 07:00:00 - 14/12/2021 08:00:00","BZN|NO5","Without sequence","217.93","",""
"14/12/2021 08:00:00 - 14/12/2021 09:00:00","BZN|NO5","Without sequence","299.99","",""
"14/12/2021 09:00:00 - 14/12/2021 10:00:00","BZN|NO5","Without sequence","309.25","",""
"14/12/2021 10:00:00 - 14/12/2021 11:00:00","BZN|NO5","Without sequence","280.08","",""
"14/12/2021 11:00:00 - 14/12/2021 12:00:00","BZN|NO5","Without sequence","329.12","",""
"14/12/2021 12:00:00 - 14/12/2021 13:00:00","BZN|NO5","Without sequence","290.5","",""
"14/12/2021 13:00:00 - 14/12/2021 14:00:00","BZN|NO5","Without sequence","295.18","",""
"14/12/2021 14:00:00 - 14/12/2021 15:00:00","BZN|NO5","Without sequence","303.47","",""
"14/12/2021 15:00:00 - 14/12/2021 16:00:00","BZN|NO5","Without sequence","340.4","",""
"14/12/2021 16:00:00 - 14/12/2021 17:00:00","BZN|NO5","Without sequence","361.45","",""
"14/12/2021 17:00:00 - 14/12/2021 18:00:00","BZN|NO5","Without sequence","173.73","",""
"14/12/2021 18:00:00 - 14/12/2021 19:00:00","BZN|NO5","Without sequence","169.86","",""
"14/12/2021 19:00:00 - 14/12/2021 20:00:00","BZN|NO5","Without sequence","142.22","",""
