"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"26/09/2024 19:00:00 - 26/09/2024 20:00:00","BZN|NO5","Without sequence","21.77","",""
"26/09/2024 20:00:00 - 26/09/2024 21:00:00","BZN|NO5","Without sequence","21.77","",""
"26/09/2024 21:00:00 - 26/09/2024 22:00:00","BZN|NO5","Without sequence","21.72","",""
"26/09/2024 22:00:00 - 26/09/2024 23:00:00","BZN|NO5","Without sequence","20.56","",""
"26/09/2024 23:00:00 - 27/09/2024 00:00:00","BZN|NO5","Without sequence","19.68","",""
"27/09/2024 00:00:00 - 27/09/2024 01:00:00","BZN|NO5","Without sequence","13.76","",""
"27/09/2024 01:00:00 - 27/09/2024 02:00:00","BZN|NO5","Without sequence","9.86","",""
"27/09/2024 02:00:00 - 27/09/2024 03:00:00","BZN|NO5","Without sequence","0.67","",""
"27/09/2024 03:00:00 - 27/09/2024 04:00:00","BZN|NO5","Without sequence","0.0","",""
"27/09/2024 04:00:00 - 27/09/2024 05:00:00","BZN|NO5","Without sequence","-0.09","",""
"27/09/2024 05:00:00 - 27/09/2024 06:00:00","BZN|NO5","Without sequence","-0.01","",""
"27/09/2024 06:00:00 - 27/09/2024 07:00:00","BZN|NO5","Without sequence","4.65","",""
"27/09/2024 07:00:00 - 27/09/2024 08:00:00","BZN|NO5","Without sequence","21.28","",""
"27/09/2024 08:00:00 - 27/09/2024 09:00:00","BZN|NO5","Without sequence","23.9","",""
"27/09/2024 09:00:00 - 27/09/2024 10:00:00","BZN|NO5","Without sequence","19.19","",""
"27/09/2024 10:00:00 - 27/09/2024 11:00:00","BZN|NO5","Without sequence","12.01","",""
"27/09/2024 11:00:00 - 27/09/2024 12:00:00","BZN|NO5","Without sequence","11.99","",""
"27/09/2024 12:00:00 - 27/09/2024 13:00:00","BZN|NO5","Without sequence","9.92","",""
"27/09/2024 13:00:00 - 27/09/2024 14:00:00","BZN|NO5","Without sequence","10.94","",""
"27/09/2024 14:00:00 - 27/09/2024 15:00:00","BZN|NO5","Without sequence","14.83","",""
"27/09/2024 15:00:00 - 27/09/2024 16:00:00","BZN|NO5","Without sequence","17.27","",""
"27/09/2024 16:00:00 - 27/09/2024 17:00:00","BZN|NO5","Without sequence","20.95","",""
"27/09/2024 17:00:00 - 27/09/2024 18:00:00","BZN|NO5","Without sequence","21.88","",""
"27/09/2024 18:00:00 - 27/09/2024 19:00:00","BZN|NO5","Without sequence","21.83","",""
"27/09/2024 19:00:00 - 27/09/2024 20:00:00","BZN|NO5","Without sequence","21.83","",""
"27/09/2024 20:00:00 - 27/09/2024 21:00:00","BZN|NO5","Without sequence","21.38","",""
"27/09/2024 21:00:00 - 27/09/2024 22:00:00","BZN|NO5","Without sequence","20.99","",""
"27/09/2024 22:00:00 - 27/09/2024 23:00:00","BZN|NO5","Without sequence","20.45","",""
"27/09/2024 23:00:00 - 28/09/2024 00:00:00","BZN|NO5","Without sequence","20.76","",""
"28/09/2024 00:00:00 - 28/09/2024 01:00:00","BZN|NO5","Without sequence","23.33","",""
"28/09/2024 01:00:00 - 28/09/2024 02:00:00","BZN|NO5","Without sequence","14.84","",""
"28/09/2024 02:00:00 - 28/09/2024 03:00:00","BZN|NO5","Without sequence","10.01","",""
"28/09/2024 03:00:00 - 28/09/2024 04:00:00","BZN|NO5","Without sequence","5.87","",""
"28/09/2024 04:00:00 - 28/09/2024 05:00:00","BZN|NO5","Without sequence","10.03","",""
"28/09/2024 05:00:00 - 28/09/2024 06:00:00","BZN|NO5","Without sequence","4.28","",""
"28/09/2024 06:00:00 - 28/09/2024 07:00:00","BZN|NO5","Without sequence","12.34","",""
"28/09/2024 07:00:00 - 28/09/2024 08:00:00","BZN|NO5","Without sequence","22.92","",""
"28/09/2024 08:00:00 - 28/09/2024 09:00:00","BZN|NO5","Without sequence","24.25","",""
"28/09/2024 09:00:00 - 28/09/2024 10:00:00","BZN|NO5","Without sequence","20.78","",""
"28/09/2024 10:00:00 - 28/09/2024 11:00:00","BZN|NO5","Without sequence","13.53","",""
"28/09/2024 11:00:00 - 28/09/2024 12:00:00","BZN|NO5","Without sequence","13.66","",""
"28/09/2024 12:00:00 - 28/09/2024 13:00:00","BZN|NO5","Without sequence","13.19","",""
"28/09/2024 13:00:00 - 28/09/2024 14:00:00","BZN|NO5","Without sequence","12.92","",""
"28/09/2024 14:00:00 - 28/09/2024 15:00:00","BZN|NO5","Without sequence","12.71","",""
"28/09/2024 15:00:00 - 28/09/2024 16:00:00","BZN|NO5","Without sequence","19.96","",""
"28/09/2024 16:00:00 - 28/09/2024 17:00:00","BZN|NO5","Without sequence","23.24","",""
"28/09/2024 17:00:00 - 28/09/2024 18:00:00","BZN|NO5","Without sequence","28.27","",""
"28/09/2024 18:00:00 - 28/09/2024 19:00:00","BZN|NO5","Without sequence","28.61","",""
"28/09/2024 19:00:00 - 28/09/2024 20:00:00","BZN|NO5","Without sequence","28.89","",""
"28/09/2024 20:00:00 - 28/09/2024 21:00:00","BZN|NO5","Without sequence","28.84","",""
"28/09/2024 21:00:00 - 28/09/2024 22:00:00","BZN|NO5","Without sequence","28.5","",""
"28/09/2024 22:00:00 - 28/09/2024 23:00:00","BZN|NO5","Without sequence","28.19","",""
"28/09/2024 23:00:00 - 29/09/2024 00:00:00","BZN|NO5","Without sequence","26.66","",""
"29/09/2024 00:00:00 - 29/09/2024 01:00:00","BZN|NO5","Without sequence","28.41","",""
"29/09/2024 01:00:00 - 29/09/2024 02:00:00","BZN|NO5","Without sequence","27.97","",""
"29/09/2024 02:00:00 - 29/09/2024 03:00:00","BZN|NO5","Without sequence","27.9","",""
"29/09/2024 03:00:00 - 29/09/2024 04:00:00","BZN|NO5","Without sequence","27.77","",""
"29/09/2024 04:00:00 - 29/09/2024 05:00:00","BZN|NO5","Without sequence","27.78","",""
"29/09/2024 05:00:00 - 29/09/2024 06:00:00","BZN|NO5","Without sequence","27.87","",""
"29/09/2024 06:00:00 - 29/09/2024 07:00:00","BZN|NO5","Without sequence","28.84","",""
"29/09/2024 07:00:00 - 29/09/2024 08:00:00","BZN|NO5","Without sequence","30.15","",""
"29/09/2024 08:00:00 - 29/09/2024 09:00:00","BZN|NO5","Without sequence","30.62","",""
"29/09/2024 09:00:00 - 29/09/2024 10:00:00","BZN|NO5","Without sequence","31.47","",""
"29/09/2024 10:00:00 - 29/09/2024 11:00:00","BZN|NO5","Without sequence","30.03","",""
"29/09/2024 11:00:00 - 29/09/2024 12:00:00","BZN|NO5","Without sequence","25.0","",""
"29/09/2024 12:00:00 - 29/09/2024 13:00:00","BZN|NO5","Without sequence","20.99","",""
"29/09/2024 13:00:00 - 29/09/2024 14:00:00","BZN|NO5","Without sequence","21.68","",""
"29/09/2024 14:00:00 - 29/09/2024 15:00:00","BZN|NO5","Without sequence","24.92","",""
"29/09/2024 15:00:00 - 29/09/2024 16:00:00","BZN|NO5","Without sequence","30.41","",""
"29/09/2024 16:00:00 - 29/09/2024 17:00:00","BZN|NO5","Without sequence","33.27","",""
"29/09/2024 17:00:00 - 29/09/2024 18:00:00","BZN|NO5","Without sequence","33.73","",""
"29/09/2024 18:00:00 - 29/09/2024 19:00:00","BZN|NO5","Without sequence","36.26","",""
"29/09/2024 19:00:00 - 29/09/2024 20:00:00","BZN|NO5","Without sequence","36.65","",""
"29/09/2024 20:00:00 - 29/09/2024 21:00:00","BZN|NO5","Without sequence","36.83","",""
"29/09/2024 21:00:00 - 29/09/2024 22:00:00","BZN|NO5","Without sequence","36.5","",""
"29/09/2024 22:00:00 - 29/09/2024 23:00:00","BZN|NO5","Without sequence","36.0","",""
"29/09/2024 23:00:00 - 30/09/2024 00:00:00","BZN|NO5","Without sequence","31.08","",""
"30/09/2024 00:00:00 - 30/09/2024 01:00:00","BZN|NO5","Without sequence","26.56","",""
"30/09/2024 01:00:00 - 30/09/2024 02:00:00","BZN|NO5","Without sequence","17.55","",""
"30/09/2024 02:00:00 - 30/09/2024 03:00:00","BZN|NO5","Without sequence","11.31","",""
"30/09/2024 03:00:00 - 30/09/2024 04:00:00","BZN|NO5","Without sequence","11.01","",""
"30/09/2024 04:00:00 - 30/09/2024 05:00:00","BZN|NO5","Without sequence","11.36","",""
"30/09/2024 05:00:00 - 30/09/2024 06:00:00","BZN|NO5","Without sequence","22.41","",""
"30/09/2024 06:00:00 - 30/09/2024 07:00:00","BZN|NO5","Without sequence","36.09","",""
"30/09/2024 07:00:00 - 30/09/2024 08:00:00","BZN|NO5","Without sequence","48.09","",""
"30/09/2024 08:00:00 - 30/09/2024 09:00:00","BZN|NO5","Without sequence","48.46","",""
"30/09/2024 09:00:00 - 30/09/2024 10:00:00","BZN|NO5","Without sequence","47.34","",""
"30/09/2024 10:00:00 - 30/09/2024 11:00:00","BZN|NO5","Without sequence","36.11","",""
"30/09/2024 11:00:00 - 30/09/2024 12:00:00","BZN|NO5","Without sequence","24.39","",""
"30/09/2024 12:00:00 - 30/09/2024 13:00:00","BZN|NO5","Without sequence","19.92","",""
"30/09/2024 13:00:00 - 30/09/2024 14:00:00","BZN|NO5","Without sequence","13.72","",""
"30/09/2024 14:00:00 - 30/09/2024 15:00:00","BZN|NO5","Without sequence","14.99","",""
"30/09/2024 15:00:00 - 30/09/2024 16:00:00","BZN|NO5","Without sequence","22.61","",""
"30/09/2024 16:00:00 - 30/09/2024 17:00:00","BZN|NO5","Without sequence","26.97","",""
"30/09/2024 17:00:00 - 30/09/2024 18:00:00","BZN|NO5","Without sequence","32.72","",""
"30/09/2024 18:00:00 - 30/09/2024 19:00:00","BZN|NO5","Without sequence","35.99","",""
"30/09/2024 19:00:00 - 30/09/2024 20:00:00","BZN|NO5","Without sequence","36.63","",""
"30/09/2024 20:00:00 - 30/09/2024 21:00:00","BZN|NO5","Without sequence","34.14","",""
"30/09/2024 21:00:00 - 30/09/2024 22:00:00","BZN|NO5","Without sequence","25.78","",""
"30/09/2024 22:00:00 - 30/09/2024 23:00:00","BZN|NO5","Without sequence","20.65","",""
"30/09/2024 23:00:00 - 01/10/2024 00:00:00","BZN|NO5","Without sequence","10.16","",""
"01/10/2024 00:00:00 - 01/10/2024 01:00:00","BZN|NO5","Without sequence","3.31","",""
"01/10/2024 01:00:00 - 01/10/2024 02:00:00","BZN|NO5","Without sequence","3.04","",""
"01/10/2024 02:00:00 - 01/10/2024 03:00:00","BZN|NO5","Without sequence","10.96","",""
"01/10/2024 03:00:00 - 01/10/2024 04:00:00","BZN|NO5","Without sequence","13.68","",""
"01/10/2024 04:00:00 - 01/10/2024 05:00:00","BZN|NO5","Without sequence","15.79","",""
"01/10/2024 05:00:00 - 01/10/2024 06:00:00","BZN|NO5","Without sequence","25.25","",""
"01/10/2024 06:00:00 - 01/10/2024 07:00:00","BZN|NO5","Without sequence","33.35","",""
"01/10/2024 07:00:00 - 01/10/2024 08:00:00","BZN|NO5","Without sequence","38.03","",""
"01/10/2024 08:00:00 - 01/10/2024 09:00:00","BZN|NO5","Without sequence","41.32","",""
"01/10/2024 09:00:00 - 01/10/2024 10:00:00","BZN|NO5","Without sequence","41.51","",""
"01/10/2024 10:00:00 - 01/10/2024 11:00:00","BZN|NO5","Without sequence","38.65","",""
"01/10/2024 11:00:00 - 01/10/2024 12:00:00","BZN|NO5","Without sequence","36.04","",""
"01/10/2024 12:00:00 - 01/10/2024 13:00:00","BZN|NO5","Without sequence","36.0","",""
"01/10/2024 13:00:00 - 01/10/2024 14:00:00","BZN|NO5","Without sequence","36.03","",""
"01/10/2024 14:00:00 - 01/10/2024 15:00:00","BZN|NO5","Without sequence","36.01","",""
"01/10/2024 15:00:00 - 01/10/2024 16:00:00","BZN|NO5","Without sequence","39.71","",""
"01/10/2024 16:00:00 - 01/10/2024 17:00:00","BZN|NO5","Without sequence","43.56","",""
"01/10/2024 17:00:00 - 01/10/2024 18:00:00","BZN|NO5","Without sequence","49.92","",""
"01/10/2024 18:00:00 - 01/10/2024 19:00:00","BZN|NO5","Without sequence","52.83","",""
"01/10/2024 19:00:00 - 01/10/2024 20:00:00","BZN|NO5","Without sequence","54.88","",""
"01/10/2024 20:00:00 - 01/10/2024 21:00:00","BZN|NO5","Without sequence","47.77","",""
"01/10/2024 21:00:00 - 01/10/2024 22:00:00","BZN|NO5","Without sequence","44.99","",""
"01/10/2024 22:00:00 - 01/10/2024 23:00:00","BZN|NO5","Without sequence","41.89","",""
"01/10/2024 23:00:00 - 02/10/2024 00:00:00","BZN|NO5","Without sequence","36.36","",""
"02/10/2024 00:00:00 - 02/10/2024 01:00:00","BZN|NO5","Without sequence","40.03","",""
"02/10/2024 01:00:00 - 02/10/2024 02:00:00","BZN|NO5","Without sequence","39.6","",""
"02/10/2024 02:00:00 - 02/10/2024 03:00:00","BZN|NO5","Without sequence","38.99","",""
"02/10/2024 03:00:00 - 02/10/2024 04:00:00","BZN|NO5","Without sequence","39.73","",""
"02/10/2024 04:00:00 - 02/10/2024 05:00:00","BZN|NO5","Without sequence","40.26","",""
"02/10/2024 05:00:00 - 02/10/2024 06:00:00","BZN|NO5","Without sequence","42.35","",""
"02/10/2024 06:00:00 - 02/10/2024 07:00:00","BZN|NO5","Without sequence","50.22","",""
"02/10/2024 07:00:00 - 02/10/2024 08:00:00","BZN|NO5","Without sequence","81.12","",""
"02/10/2024 08:00:00 - 02/10/2024 09:00:00","BZN|NO5","Without sequence","122.54","",""
"02/10/2024 09:00:00 - 02/10/2024 10:00:00","BZN|NO5","Without sequence","91.3","",""
"02/10/2024 10:00:00 - 02/10/2024 11:00:00","BZN|NO5","Without sequence","61.93","",""
"02/10/2024 11:00:00 - 02/10/2024 12:00:00","BZN|NO5","Without sequence","51.36","",""
"02/10/2024 12:00:00 - 02/10/2024 13:00:00","BZN|NO5","Without sequence","54.9","",""
"02/10/2024 13:00:00 - 02/10/2024 14:00:00","BZN|NO5","Without sequence","50.47","",""
"02/10/2024 14:00:00 - 02/10/2024 15:00:00","BZN|NO5","Without sequence","50.34","",""
"02/10/2024 15:00:00 - 02/10/2024 16:00:00","BZN|NO5","Without sequence","50.01","",""
"02/10/2024 16:00:00 - 02/10/2024 17:00:00","BZN|NO5","Without sequence","51.75","",""
"02/10/2024 17:00:00 - 02/10/2024 18:00:00","BZN|NO5","Without sequence","59.87","",""
"02/10/2024 18:00:00 - 02/10/2024 19:00:00","BZN|NO5","Without sequence","57.29","",""
"02/10/2024 19:00:00 - 02/10/2024 20:00:00","BZN|NO5","Without sequence","53.32","",""
"02/10/2024 20:00:00 - 02/10/2024 21:00:00","BZN|NO5","Without sequence","51.11","",""
"02/10/2024 21:00:00 - 02/10/2024 22:00:00","BZN|NO5","Without sequence","46.99","",""
"02/10/2024 22:00:00 - 02/10/2024 23:00:00","BZN|NO5","Without sequence","43.09","",""
"02/10/2024 23:00:00 - 03/10/2024 00:00:00","BZN|NO5","Without sequence","41.41","",""
"03/10/2024 00:00:00 - 03/10/2024 01:00:00","BZN|NO5","Without sequence","42.44","",""
"03/10/2024 01:00:00 - 03/10/2024 02:00:00","BZN|NO5","Without sequence","41.89","",""
"03/10/2024 02:00:00 - 03/10/2024 03:00:00","BZN|NO5","Without sequence","41.45","",""
"03/10/2024 03:00:00 - 03/10/2024 04:00:00","BZN|NO5","Without sequence","41.35","",""
"03/10/2024 04:00:00 - 03/10/2024 05:00:00","BZN|NO5","Without sequence","41.35","",""
"03/10/2024 05:00:00 - 03/10/2024 06:00:00","BZN|NO5","Without sequence","42.42","",""
"03/10/2024 06:00:00 - 03/10/2024 07:00:00","BZN|NO5","Without sequence","49.03","",""
"03/10/2024 07:00:00 - 03/10/2024 08:00:00","BZN|NO5","Without sequence","71.09","",""
"03/10/2024 08:00:00 - 03/10/2024 09:00:00","BZN|NO5","Without sequence","74.29","",""
"03/10/2024 09:00:00 - 03/10/2024 10:00:00","BZN|NO5","Without sequence","64.97","",""
"03/10/2024 10:00:00 - 03/10/2024 11:00:00","BZN|NO5","Without sequence","51.06","",""
"03/10/2024 11:00:00 - 03/10/2024 12:00:00","BZN|NO5","Without sequence","49.15","",""
"03/10/2024 12:00:00 - 03/10/2024 13:00:00","BZN|NO5","Without sequence","45.13","",""
"03/10/2024 13:00:00 - 03/10/2024 14:00:00","BZN|NO5","Without sequence","35.58","",""
"03/10/2024 14:00:00 - 03/10/2024 15:00:00","BZN|NO5","Without sequence","39.6","",""
"03/10/2024 15:00:00 - 03/10/2024 16:00:00","BZN|NO5","Without sequence","48.1","",""
"03/10/2024 16:00:00 - 03/10/2024 17:00:00","BZN|NO5","Without sequence","49.32","",""
"03/10/2024 17:00:00 - 03/10/2024 18:00:00","BZN|NO5","Without sequence","51.09","",""
"03/10/2024 18:00:00 - 03/10/2024 19:00:00","BZN|NO5","Without sequence","57.17","",""
"03/10/2024 19:00:00 - 03/10/2024 20:00:00","BZN|NO5","Without sequence","60.0","",""
"03/10/2024 20:00:00 - 03/10/2024 21:00:00","BZN|NO5","Without sequence","59.63","",""
"03/10/2024 21:00:00 - 03/10/2024 22:00:00","BZN|NO5","Without sequence","53.0","",""
"03/10/2024 22:00:00 - 03/10/2024 23:00:00","BZN|NO5","Without sequence","49.88","",""
"03/10/2024 23:00:00 - 04/10/2024 00:00:00","BZN|NO5","Without sequence","46.11","",""
"04/10/2024 00:00:00 - 04/10/2024 01:00:00","BZN|NO5","Without sequence","44.96","",""
"04/10/2024 01:00:00 - 04/10/2024 02:00:00","BZN|NO5","Without sequence","42.53","",""
"04/10/2024 02:00:00 - 04/10/2024 03:00:00","BZN|NO5","Without sequence","41.69","",""
"04/10/2024 03:00:00 - 04/10/2024 04:00:00","BZN|NO5","Without sequence","41.53","",""
"04/10/2024 04:00:00 - 04/10/2024 05:00:00","BZN|NO5","Without sequence","41.16","",""
"04/10/2024 05:00:00 - 04/10/2024 06:00:00","BZN|NO5","Without sequence","44.58","",""
"04/10/2024 06:00:00 - 04/10/2024 07:00:00","BZN|NO5","Without sequence","48.99","",""
"04/10/2024 07:00:00 - 04/10/2024 08:00:00","BZN|NO5","Without sequence","57.3","",""
"04/10/2024 08:00:00 - 04/10/2024 09:00:00","BZN|NO5","Without sequence","57.56","",""
"04/10/2024 09:00:00 - 04/10/2024 10:00:00","BZN|NO5","Without sequence","112.66","",""
"04/10/2024 10:00:00 - 04/10/2024 11:00:00","BZN|NO5","Without sequence","56.95","",""
"04/10/2024 11:00:00 - 04/10/2024 12:00:00","BZN|NO5","Without sequence","49.77","",""
"04/10/2024 12:00:00 - 04/10/2024 13:00:00","BZN|NO5","Without sequence","47.0","",""
"04/10/2024 13:00:00 - 04/10/2024 14:00:00","BZN|NO5","Without sequence","45.55","",""
"04/10/2024 14:00:00 - 04/10/2024 15:00:00","BZN|NO5","Without sequence","44.57","",""
"04/10/2024 15:00:00 - 04/10/2024 16:00:00","BZN|NO5","Without sequence","42.14","",""
"04/10/2024 16:00:00 - 04/10/2024 17:00:00","BZN|NO5","Without sequence","43.72","",""
"04/10/2024 17:00:00 - 04/10/2024 18:00:00","BZN|NO5","Without sequence","47.72","",""
"04/10/2024 18:00:00 - 04/10/2024 19:00:00","BZN|NO5","Without sequence","47.72","",""
"04/10/2024 19:00:00 - 04/10/2024 20:00:00","BZN|NO5","Without sequence","48.04","",""
"04/10/2024 20:00:00 - 04/10/2024 21:00:00","BZN|NO5","Without sequence","48.5","",""
"04/10/2024 21:00:00 - 04/10/2024 22:00:00","BZN|NO5","Without sequence","46.14","",""
"04/10/2024 22:00:00 - 04/10/2024 23:00:00","BZN|NO5","Without sequence","42.59","",""
"04/10/2024 23:00:00 - 05/10/2024 00:00:00","BZN|NO5","Without sequence","41.99","",""
"05/10/2024 00:00:00 - 05/10/2024 01:00:00","BZN|NO5","Without sequence","40.08","",""
"05/10/2024 01:00:00 - 05/10/2024 02:00:00","BZN|NO5","Without sequence","39.72","",""
"05/10/2024 02:00:00 - 05/10/2024 03:00:00","BZN|NO5","Without sequence","39.56","",""
"05/10/2024 03:00:00 - 05/10/2024 04:00:00","BZN|NO5","Without sequence","39.37","",""
"05/10/2024 04:00:00 - 05/10/2024 05:00:00","BZN|NO5","Without sequence","39.28","",""
"05/10/2024 05:00:00 - 05/10/2024 06:00:00","BZN|NO5","Without sequence","39.54","",""
"05/10/2024 06:00:00 - 05/10/2024 07:00:00","BZN|NO5","Without sequence","40.12","",""
"05/10/2024 07:00:00 - 05/10/2024 08:00:00","BZN|NO5","Without sequence","40.19","",""
"05/10/2024 08:00:00 - 05/10/2024 09:00:00","BZN|NO5","Without sequence","41.01","",""
"05/10/2024 09:00:00 - 05/10/2024 10:00:00","BZN|NO5","Without sequence","41.97","",""
"05/10/2024 10:00:00 - 05/10/2024 11:00:00","BZN|NO5","Without sequence","42.72","",""
"05/10/2024 11:00:00 - 05/10/2024 12:00:00","BZN|NO5","Without sequence","42.66","",""
"05/10/2024 12:00:00 - 05/10/2024 13:00:00","BZN|NO5","Without sequence","42.63","",""
"05/10/2024 13:00:00 - 05/10/2024 14:00:00","BZN|NO5","Without sequence","39.23","",""
"05/10/2024 14:00:00 - 05/10/2024 15:00:00","BZN|NO5","Without sequence","41.25","",""
"05/10/2024 15:00:00 - 05/10/2024 16:00:00","BZN|NO5","Without sequence","41.0","",""
"05/10/2024 16:00:00 - 05/10/2024 17:00:00","BZN|NO5","Without sequence","41.24","",""
"05/10/2024 17:00:00 - 05/10/2024 18:00:00","BZN|NO5","Without sequence","41.17","",""
"05/10/2024 18:00:00 - 05/10/2024 19:00:00","BZN|NO5","Without sequence","44.1","",""
"05/10/2024 19:00:00 - 05/10/2024 20:00:00","BZN|NO5","Without sequence","42.33","",""
"05/10/2024 20:00:00 - 05/10/2024 21:00:00","BZN|NO5","Without sequence","40.97","",""
"05/10/2024 21:00:00 - 05/10/2024 22:00:00","BZN|NO5","Without sequence","40.49","",""
"05/10/2024 22:00:00 - 05/10/2024 23:00:00","BZN|NO5","Without sequence","39.64","",""
"05/10/2024 23:00:00 - 06/10/2024 00:00:00","BZN|NO5","Without sequence","39.47","",""
"06/10/2024 00:00:00 - 06/10/2024 01:00:00","BZN|NO5","Without sequence","38.97","",""
"06/10/2024 01:00:00 - 06/10/2024 02:00:00","BZN|NO5","Without sequence","37.97","",""
"06/10/2024 02:00:00 - 06/10/2024 03:00:00","BZN|NO5","Without sequence","37.92","",""
"06/10/2024 03:00:00 - 06/10/2024 04:00:00","BZN|NO5","Without sequence","37.62","",""
"06/10/2024 04:00:00 - 06/10/2024 05:00:00","BZN|NO5","Without sequence","37.5","",""
"06/10/2024 05:00:00 - 06/10/2024 06:00:00","BZN|NO5","Without sequence","37.73","",""
"06/10/2024 06:00:00 - 06/10/2024 07:00:00","BZN|NO5","Without sequence","37.93","",""
"06/10/2024 07:00:00 - 06/10/2024 08:00:00","BZN|NO5","Without sequence","39.11","",""
"06/10/2024 08:00:00 - 06/10/2024 09:00:00","BZN|NO5","Without sequence","37.81","",""
"06/10/2024 09:00:00 - 06/10/2024 10:00:00","BZN|NO5","Without sequence","37.97","",""
"06/10/2024 10:00:00 - 06/10/2024 11:00:00","BZN|NO5","Without sequence","37.14","",""
"06/10/2024 11:00:00 - 06/10/2024 12:00:00","BZN|NO5","Without sequence","32.25","",""
"06/10/2024 12:00:00 - 06/10/2024 13:00:00","BZN|NO5","Without sequence","27.36","",""
"06/10/2024 13:00:00 - 06/10/2024 14:00:00","BZN|NO5","Without sequence","26.22","",""
"06/10/2024 14:00:00 - 06/10/2024 15:00:00","BZN|NO5","Without sequence","28.76","",""
"06/10/2024 15:00:00 - 06/10/2024 16:00:00","BZN|NO5","Without sequence","33.71","",""
"06/10/2024 16:00:00 - 06/10/2024 17:00:00","BZN|NO5","Without sequence","38.03","",""
"06/10/2024 17:00:00 - 06/10/2024 18:00:00","BZN|NO5","Without sequence","38.82","",""
"06/10/2024 18:00:00 - 06/10/2024 19:00:00","BZN|NO5","Without sequence","44.96","",""
"06/10/2024 19:00:00 - 06/10/2024 20:00:00","BZN|NO5","Without sequence","46.99","",""
"06/10/2024 20:00:00 - 06/10/2024 21:00:00","BZN|NO5","Without sequence","43.95","",""
"06/10/2024 21:00:00 - 06/10/2024 22:00:00","BZN|NO5","Without sequence","41.32","",""
"06/10/2024 22:00:00 - 06/10/2024 23:00:00","BZN|NO5","Without sequence","40.63","",""
"06/10/2024 23:00:00 - 07/10/2024 00:00:00","BZN|NO5","Without sequence","39.98","",""
"07/10/2024 00:00:00 - 07/10/2024 01:00:00","BZN|NO5","Without sequence","36.58","",""
"07/10/2024 01:00:00 - 07/10/2024 02:00:00","BZN|NO5","Without sequence","35.34","",""
"07/10/2024 02:00:00 - 07/10/2024 03:00:00","BZN|NO5","Without sequence","33.25","",""
"07/10/2024 03:00:00 - 07/10/2024 04:00:00","BZN|NO5","Without sequence","30.15","",""
"07/10/2024 04:00:00 - 07/10/2024 05:00:00","BZN|NO5","Without sequence","34.95","",""
"07/10/2024 05:00:00 - 07/10/2024 06:00:00","BZN|NO5","Without sequence","39.16","",""
"07/10/2024 06:00:00 - 07/10/2024 07:00:00","BZN|NO5","Without sequence","42.85","",""
"07/10/2024 07:00:00 - 07/10/2024 08:00:00","BZN|NO5","Without sequence","46.63","",""
"07/10/2024 08:00:00 - 07/10/2024 09:00:00","BZN|NO5","Without sequence","47.29","",""
"07/10/2024 09:00:00 - 07/10/2024 10:00:00","BZN|NO5","Without sequence","48.02","",""
"07/10/2024 10:00:00 - 07/10/2024 11:00:00","BZN|NO5","Without sequence","48.22","",""
"07/10/2024 11:00:00 - 07/10/2024 12:00:00","BZN|NO5","Without sequence","46.41","",""
"07/10/2024 12:00:00 - 07/10/2024 13:00:00","BZN|NO5","Without sequence","44.41","",""
"07/10/2024 13:00:00 - 07/10/2024 14:00:00","BZN|NO5","Without sequence","41.95","",""
"07/10/2024 14:00:00 - 07/10/2024 15:00:00","BZN|NO5","Without sequence","42.77","",""
"07/10/2024 15:00:00 - 07/10/2024 16:00:00","BZN|NO5","Without sequence","43.59","",""
"07/10/2024 16:00:00 - 07/10/2024 17:00:00","BZN|NO5","Without sequence","46.1","",""
"07/10/2024 17:00:00 - 07/10/2024 18:00:00","BZN|NO5","Without sequence","46.6","",""
"07/10/2024 18:00:00 - 07/10/2024 19:00:00","BZN|NO5","Without sequence","47.19","",""
"07/10/2024 19:00:00 - 07/10/2024 20:00:00","BZN|NO5","Without sequence","47.25","",""
"07/10/2024 20:00:00 - 07/10/2024 21:00:00","BZN|NO5","Without sequence","43.97","",""
"07/10/2024 21:00:00 - 07/10/2024 22:00:00","BZN|NO5","Without sequence","42.55","",""
"07/10/2024 22:00:00 - 07/10/2024 23:00:00","BZN|NO5","Without sequence","41.15","",""
"07/10/2024 23:00:00 - 08/10/2024 00:00:00","BZN|NO5","Without sequence","39.96","",""
"08/10/2024 00:00:00 - 08/10/2024 01:00:00","BZN|NO5","Without sequence","40.92","",""
"08/10/2024 01:00:00 - 08/10/2024 02:00:00","BZN|NO5","Without sequence","40.54","",""
"08/10/2024 02:00:00 - 08/10/2024 03:00:00","BZN|NO5","Without sequence","40.39","",""
"08/10/2024 03:00:00 - 08/10/2024 04:00:00","BZN|NO5","Without sequence","40.37","",""
"08/10/2024 04:00:00 - 08/10/2024 05:00:00","BZN|NO5","Without sequence","40.33","",""
"08/10/2024 05:00:00 - 08/10/2024 06:00:00","BZN|NO5","Without sequence","40.84","",""
"08/10/2024 06:00:00 - 08/10/2024 07:00:00","BZN|NO5","Without sequence","42.0","",""
"08/10/2024 07:00:00 - 08/10/2024 08:00:00","BZN|NO5","Without sequence","46.42","",""
"08/10/2024 08:00:00 - 08/10/2024 09:00:00","BZN|NO5","Without sequence","46.84","",""
