"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"10/09/2022 13:00:00 - 10/09/2022 14:00:00","BZN|NO5","Without sequence","366.36","",""
"10/09/2022 14:00:00 - 10/09/2022 15:00:00","BZN|NO5","Without sequence","360.15","",""
"10/09/2022 15:00:00 - 10/09/2022 16:00:00","BZN|NO5","Without sequence","364.7","",""
"10/09/2022 16:00:00 - 10/09/2022 17:00:00","BZN|NO5","Without sequence","394.96","",""
"10/09/2022 17:00:00 - 10/09/2022 18:00:00","BZN|NO5","Without sequence","458.22","",""
"10/09/2022 18:00:00 - 10/09/2022 19:00:00","BZN|NO5","Without sequence","442.11","",""
"10/09/2022 19:00:00 - 10/09/2022 20:00:00","BZN|NO5","Without sequence","479.93","",""
"10/09/2022 20:00:00 - 10/09/2022 21:00:00","BZN|NO5","Without sequence","479.82","",""
"10/09/2022 21:00:00 - 10/09/2022 22:00:00","BZN|NO5","Without sequence","454.01","",""
"10/09/2022 22:00:00 - 10/09/2022 23:00:00","BZN|NO5","Without sequence","449.92","",""
"10/09/2022 23:00:00 - 11/09/2022 00:00:00","BZN|NO5","Without sequence","448.8","",""
"11/09/2022 00:00:00 - 11/09/2022 01:00:00","BZN|NO5","Without sequence","434.93","",""
"11/09/2022 01:00:00 - 11/09/2022 02:00:00","BZN|NO5","Without sequence","397.39","",""
"11/09/2022 02:00:00 - 11/09/2022 03:00:00","BZN|NO5","Without sequence","397.38","",""
"11/09/2022 03:00:00 - 11/09/2022 04:00:00","BZN|NO5","Without sequence","381.03","",""
"11/09/2022 04:00:00 - 11/09/2022 05:00:00","BZN|NO5","Without sequence","370.01","",""
"11/09/2022 05:00:00 - 11/09/2022 06:00:00","BZN|NO5","Without sequence","380.83","",""
"11/09/2022 06:00:00 - 11/09/2022 07:00:00","BZN|NO5","Without sequence","390.34","",""
"11/09/2022 07:00:00 - 11/09/2022 08:00:00","BZN|NO5","Without sequence","396.5","",""
"11/09/2022 08:00:00 - 11/09/2022 09:00:00","BZN|NO5","Without sequence","414.14","",""
"11/09/2022 09:00:00 - 11/09/2022 10:00:00","BZN|NO5","Without sequence","414.99","",""
"11/09/2022 10:00:00 - 11/09/2022 11:00:00","BZN|NO5","Without sequence","400.93","",""
"11/09/2022 11:00:00 - 11/09/2022 12:00:00","BZN|NO5","Without sequence","392.2","",""
"11/09/2022 12:00:00 - 11/09/2022 13:00:00","BZN|NO5","Without sequence","371.52","",""
"11/09/2022 13:00:00 - 11/09/2022 14:00:00","BZN|NO5","Without sequence","345.11","",""
"11/09/2022 14:00:00 - 11/09/2022 15:00:00","BZN|NO5","Without sequence","284.56","",""
"11/09/2022 15:00:00 - 11/09/2022 16:00:00","BZN|NO5","Without sequence","306.5","",""
"11/09/2022 16:00:00 - 11/09/2022 17:00:00","BZN|NO5","Without sequence","376.61","",""
"11/09/2022 17:00:00 - 11/09/2022 18:00:00","BZN|NO5","Without sequence","426.37","",""
"11/09/2022 18:00:00 - 11/09/2022 19:00:00","BZN|NO5","Without sequence","465.59","",""
"11/09/2022 19:00:00 - 11/09/2022 20:00:00","BZN|NO5","Without sequence","493.8","",""
"11/09/2022 20:00:00 - 11/09/2022 21:00:00","BZN|NO5","Without sequence","504.97","",""
"11/09/2022 21:00:00 - 11/09/2022 22:00:00","BZN|NO5","Without sequence","484.94","",""
"11/09/2022 22:00:00 - 11/09/2022 23:00:00","BZN|NO5","Without sequence","451.26","",""
"11/09/2022 23:00:00 - 12/09/2022 00:00:00","BZN|NO5","Without sequence","404.03","",""
"12/09/2022 00:00:00 - 12/09/2022 01:00:00","BZN|NO5","Without sequence","357.46","",""
"12/09/2022 01:00:00 - 12/09/2022 02:00:00","BZN|NO5","Without sequence","366.1","",""
"12/09/2022 02:00:00 - 12/09/2022 03:00:00","BZN|NO5","Without sequence","365.6","",""
"12/09/2022 03:00:00 - 12/09/2022 04:00:00","BZN|NO5","Without sequence","360.35","",""
"12/09/2022 04:00:00 - 12/09/2022 05:00:00","BZN|NO5","Without sequence","363.94","",""
"12/09/2022 05:00:00 - 12/09/2022 06:00:00","BZN|NO5","Without sequence","401.49","",""
"12/09/2022 06:00:00 - 12/09/2022 07:00:00","BZN|NO5","Without sequence","454.92","",""
"12/09/2022 07:00:00 - 12/09/2022 08:00:00","BZN|NO5","Without sequence","487.09","",""
"12/09/2022 08:00:00 - 12/09/2022 09:00:00","BZN|NO5","Without sequence","490.23","",""
"12/09/2022 09:00:00 - 12/09/2022 10:00:00","BZN|NO5","Without sequence","458.97","",""
"12/09/2022 10:00:00 - 12/09/2022 11:00:00","BZN|NO5","Without sequence","417.98","",""
"12/09/2022 11:00:00 - 12/09/2022 12:00:00","BZN|NO5","Without sequence","370.84","",""
"12/09/2022 12:00:00 - 12/09/2022 13:00:00","BZN|NO5","Without sequence","362.57","",""
"12/09/2022 13:00:00 - 12/09/2022 14:00:00","BZN|NO5","Without sequence","339.76","",""
"12/09/2022 14:00:00 - 12/09/2022 15:00:00","BZN|NO5","Without sequence","347.72","",""
"12/09/2022 15:00:00 - 12/09/2022 16:00:00","BZN|NO5","Without sequence","355.24","",""
"12/09/2022 16:00:00 - 12/09/2022 17:00:00","BZN|NO5","Without sequence","407.63","",""
"12/09/2022 17:00:00 - 12/09/2022 18:00:00","BZN|NO5","Without sequence","457.98","",""
"12/09/2022 18:00:00 - 12/09/2022 19:00:00","BZN|NO5","Without sequence","490.72","",""
"12/09/2022 19:00:00 - 12/09/2022 20:00:00","BZN|NO5","Without sequence","496.0","",""
"12/09/2022 20:00:00 - 12/09/2022 21:00:00","BZN|NO5","Without sequence","487.25","",""
"12/09/2022 21:00:00 - 12/09/2022 22:00:00","BZN|NO5","Without sequence","449.92","",""
"12/09/2022 22:00:00 - 12/09/2022 23:00:00","BZN|NO5","Without sequence","375.46","",""
"12/09/2022 23:00:00 - 13/09/2022 00:00:00","BZN|NO5","Without sequence","341.96","",""
"13/09/2022 00:00:00 - 13/09/2022 01:00:00","BZN|NO5","Without sequence","350.17","",""
"13/09/2022 01:00:00 - 13/09/2022 02:00:00","BZN|NO5","Without sequence","303.74","",""
"13/09/2022 02:00:00 - 13/09/2022 03:00:00","BZN|NO5","Without sequence","290.74","",""
"13/09/2022 03:00:00 - 13/09/2022 04:00:00","BZN|NO5","Without sequence","303.86","",""
"13/09/2022 04:00:00 - 13/09/2022 05:00:00","BZN|NO5","Without sequence","311.91","",""
"13/09/2022 05:00:00 - 13/09/2022 06:00:00","BZN|NO5","Without sequence","309.8","",""
"13/09/2022 06:00:00 - 13/09/2022 07:00:00","BZN|NO5","Without sequence","395.97","",""
"13/09/2022 07:00:00 - 13/09/2022 08:00:00","BZN|NO5","Without sequence","445.48","",""
"13/09/2022 08:00:00 - 13/09/2022 09:00:00","BZN|NO5","Without sequence","455.95","",""
"13/09/2022 09:00:00 - 13/09/2022 10:00:00","BZN|NO5","Without sequence","446.43","",""
"13/09/2022 10:00:00 - 13/09/2022 11:00:00","BZN|NO5","Without sequence","435.8","",""
"13/09/2022 11:00:00 - 13/09/2022 12:00:00","BZN|NO5","Without sequence","443.3","",""
"13/09/2022 12:00:00 - 13/09/2022 13:00:00","BZN|NO5","Without sequence","346.7","",""
"13/09/2022 13:00:00 - 13/09/2022 14:00:00","BZN|NO5","Without sequence","335.76","",""
"13/09/2022 14:00:00 - 13/09/2022 15:00:00","BZN|NO5","Without sequence","341.64","",""
"13/09/2022 15:00:00 - 13/09/2022 16:00:00","BZN|NO5","Without sequence","356.0","",""
"13/09/2022 16:00:00 - 13/09/2022 17:00:00","BZN|NO5","Without sequence","373.59","",""
"13/09/2022 17:00:00 - 13/09/2022 18:00:00","BZN|NO5","Without sequence","415.79","",""
"13/09/2022 18:00:00 - 13/09/2022 19:00:00","BZN|NO5","Without sequence","450.61","",""
"13/09/2022 19:00:00 - 13/09/2022 20:00:00","BZN|NO5","Without sequence","470.13","",""
"13/09/2022 20:00:00 - 13/09/2022 21:00:00","BZN|NO5","Without sequence","467.11","",""
"13/09/2022 21:00:00 - 13/09/2022 22:00:00","BZN|NO5","Without sequence","426.64","",""
"13/09/2022 22:00:00 - 13/09/2022 23:00:00","BZN|NO5","Without sequence","389.92","",""
"13/09/2022 23:00:00 - 14/09/2022 00:00:00","BZN|NO5","Without sequence","334.22","",""
"14/09/2022 00:00:00 - 14/09/2022 01:00:00","BZN|NO5","Without sequence","355.38","",""
"14/09/2022 01:00:00 - 14/09/2022 02:00:00","BZN|NO5","Without sequence","319.26","",""
"14/09/2022 02:00:00 - 14/09/2022 03:00:00","BZN|NO5","Without sequence","329.37","",""
"14/09/2022 03:00:00 - 14/09/2022 04:00:00","BZN|NO5","Without sequence","325.23","",""
"14/09/2022 04:00:00 - 14/09/2022 05:00:00","BZN|NO5","Without sequence","336.69","",""
"14/09/2022 05:00:00 - 14/09/2022 06:00:00","BZN|NO5","Without sequence","363.5","",""
"14/09/2022 06:00:00 - 14/09/2022 07:00:00","BZN|NO5","Without sequence","413.38","",""
"14/09/2022 07:00:00 - 14/09/2022 08:00:00","BZN|NO5","Without sequence","460.07","",""
"14/09/2022 08:00:00 - 14/09/2022 09:00:00","BZN|NO5","Without sequence","478.44","",""
"14/09/2022 09:00:00 - 14/09/2022 10:00:00","BZN|NO5","Without sequence","486.14","",""
"14/09/2022 10:00:00 - 14/09/2022 11:00:00","BZN|NO5","Without sequence","478.05","",""
"14/09/2022 11:00:00 - 14/09/2022 12:00:00","BZN|NO5","Without sequence","475.52","",""
"14/09/2022 12:00:00 - 14/09/2022 13:00:00","BZN|NO5","Without sequence","460.4","",""
"14/09/2022 13:00:00 - 14/09/2022 14:00:00","BZN|NO5","Without sequence","449.91","",""
"14/09/2022 14:00:00 - 14/09/2022 15:00:00","BZN|NO5","Without sequence","421.66","",""
"14/09/2022 15:00:00 - 14/09/2022 16:00:00","BZN|NO5","Without sequence","439.96","",""
"14/09/2022 16:00:00 - 14/09/2022 17:00:00","BZN|NO5","Without sequence","446.78","",""
"14/09/2022 17:00:00 - 14/09/2022 18:00:00","BZN|NO5","Without sequence","461.44","",""
"14/09/2022 18:00:00 - 14/09/2022 19:00:00","BZN|NO5","Without sequence","466.4","",""
"14/09/2022 19:00:00 - 14/09/2022 20:00:00","BZN|NO5","Without sequence","473.91","",""
"14/09/2022 20:00:00 - 14/09/2022 21:00:00","BZN|NO5","Without sequence","473.67","",""
"14/09/2022 21:00:00 - 14/09/2022 22:00:00","BZN|NO5","Without sequence","460.34","",""
"14/09/2022 22:00:00 - 14/09/2022 23:00:00","BZN|NO5","Without sequence","419.54","",""
"14/09/2022 23:00:00 - 15/09/2022 00:00:00","BZN|NO5","Without sequence","355.58","",""
"15/09/2022 00:00:00 - 15/09/2022 01:00:00","BZN|NO5","Without sequence","402.61","",""
"15/09/2022 01:00:00 - 15/09/2022 02:00:00","BZN|NO5","Without sequence","349.61","",""
"15/09/2022 02:00:00 - 15/09/2022 03:00:00","BZN|NO5","Without sequence","326.72","",""
"15/09/2022 03:00:00 - 15/09/2022 04:00:00","BZN|NO5","Without sequence","311.52","",""
"15/09/2022 04:00:00 - 15/09/2022 05:00:00","BZN|NO5","Without sequence","280.69","",""
"15/09/2022 05:00:00 - 15/09/2022 06:00:00","BZN|NO5","Without sequence","377.28","",""
"15/09/2022 06:00:00 - 15/09/2022 07:00:00","BZN|NO5","Without sequence","392.37","",""
"15/09/2022 07:00:00 - 15/09/2022 08:00:00","BZN|NO5","Without sequence","425.8","",""
"15/09/2022 08:00:00 - 15/09/2022 09:00:00","BZN|NO5","Without sequence","427.38","",""
"15/09/2022 09:00:00 - 15/09/2022 10:00:00","BZN|NO5","Without sequence","428.82","",""
"15/09/2022 10:00:00 - 15/09/2022 11:00:00","BZN|NO5","Without sequence","407.65","",""
"15/09/2022 11:00:00 - 15/09/2022 12:00:00","BZN|NO5","Without sequence","384.62","",""
"15/09/2022 12:00:00 - 15/09/2022 13:00:00","BZN|NO5","Without sequence","341.46","",""
"15/09/2022 13:00:00 - 15/09/2022 14:00:00","BZN|NO5","Without sequence","312.18","",""
"15/09/2022 14:00:00 - 15/09/2022 15:00:00","BZN|NO5","Without sequence","306.53","",""
"15/09/2022 15:00:00 - 15/09/2022 16:00:00","BZN|NO5","Without sequence","269.16","",""
"15/09/2022 16:00:00 - 15/09/2022 17:00:00","BZN|NO5","Without sequence","299.65","",""
"15/09/2022 17:00:00 - 15/09/2022 18:00:00","BZN|NO5","Without sequence","361.15","",""
"15/09/2022 18:00:00 - 15/09/2022 19:00:00","BZN|NO5","Without sequence","410.74","",""
"15/09/2022 19:00:00 - 15/09/2022 20:00:00","BZN|NO5","Without sequence","418.54","",""
"15/09/2022 20:00:00 - 15/09/2022 21:00:00","BZN|NO5","Without sequence","423.94","",""
"15/09/2022 21:00:00 - 15/09/2022 22:00:00","BZN|NO5","Without sequence","393.21","",""
"15/09/2022 22:00:00 - 15/09/2022 23:00:00","BZN|NO5","Without sequence","353.16","",""
"15/09/2022 23:00:00 - 16/09/2022 00:00:00","BZN|NO5","Without sequence","262.22","",""
"16/09/2022 00:00:00 - 16/09/2022 01:00:00","BZN|NO5","Without sequence","188.44","",""
"16/09/2022 01:00:00 - 16/09/2022 02:00:00","BZN|NO5","Without sequence","168.96","",""
"16/09/2022 02:00:00 - 16/09/2022 03:00:00","BZN|NO5","Without sequence","225.74","",""
"16/09/2022 03:00:00 - 16/09/2022 04:00:00","BZN|NO5","Without sequence","180.04","",""
"16/09/2022 04:00:00 - 16/09/2022 05:00:00","BZN|NO5","Without sequence","147.15","",""
"16/09/2022 05:00:00 - 16/09/2022 06:00:00","BZN|NO5","Without sequence","218.28","",""
"16/09/2022 06:00:00 - 16/09/2022 07:00:00","BZN|NO5","Without sequence","365.43","",""
"16/09/2022 07:00:00 - 16/09/2022 08:00:00","BZN|NO5","Without sequence","419.91","",""
"16/09/2022 08:00:00 - 16/09/2022 09:00:00","BZN|NO5","Without sequence","414.02","",""
"16/09/2022 09:00:00 - 16/09/2022 10:00:00","BZN|NO5","Without sequence","401.59","",""
"16/09/2022 10:00:00 - 16/09/2022 11:00:00","BZN|NO5","Without sequence","403.76","",""
"16/09/2022 11:00:00 - 16/09/2022 12:00:00","BZN|NO5","Without sequence","402.34","",""
"16/09/2022 12:00:00 - 16/09/2022 13:00:00","BZN|NO5","Without sequence","406.81","",""
"16/09/2022 13:00:00 - 16/09/2022 14:00:00","BZN|NO5","Without sequence","405.09","",""
"16/09/2022 14:00:00 - 16/09/2022 15:00:00","BZN|NO5","Without sequence","404.96","",""
"16/09/2022 15:00:00 - 16/09/2022 16:00:00","BZN|NO5","Without sequence","403.77","",""
"16/09/2022 16:00:00 - 16/09/2022 17:00:00","BZN|NO5","Without sequence","399.96","",""
"16/09/2022 17:00:00 - 16/09/2022 18:00:00","BZN|NO5","Without sequence","263.71","",""
"16/09/2022 18:00:00 - 16/09/2022 19:00:00","BZN|NO5","Without sequence","323.78","",""
"16/09/2022 19:00:00 - 16/09/2022 20:00:00","BZN|NO5","Without sequence","375.57","",""
"16/09/2022 20:00:00 - 16/09/2022 21:00:00","BZN|NO5","Without sequence","361.2","",""
"16/09/2022 21:00:00 - 16/09/2022 22:00:00","BZN|NO5","Without sequence","233.11","",""
"16/09/2022 22:00:00 - 16/09/2022 23:00:00","BZN|NO5","Without sequence","273.82","",""
"16/09/2022 23:00:00 - 17/09/2022 00:00:00","BZN|NO5","Without sequence","234.76","",""
"17/09/2022 00:00:00 - 17/09/2022 01:00:00","BZN|NO5","Without sequence","383.5","",""
"17/09/2022 01:00:00 - 17/09/2022 02:00:00","BZN|NO5","Without sequence","358.2","",""
"17/09/2022 02:00:00 - 17/09/2022 03:00:00","BZN|NO5","Without sequence","242.4","",""
"17/09/2022 03:00:00 - 17/09/2022 04:00:00","BZN|NO5","Without sequence","240.82","",""
"17/09/2022 04:00:00 - 17/09/2022 05:00:00","BZN|NO5","Without sequence","240.02","",""
"17/09/2022 05:00:00 - 17/09/2022 06:00:00","BZN|NO5","Without sequence","195.04","",""
"17/09/2022 06:00:00 - 17/09/2022 07:00:00","BZN|NO5","Without sequence","84.87","",""
"17/09/2022 07:00:00 - 17/09/2022 08:00:00","BZN|NO5","Without sequence","245.49","",""
"17/09/2022 08:00:00 - 17/09/2022 09:00:00","BZN|NO5","Without sequence","230.61","",""
"17/09/2022 09:00:00 - 17/09/2022 10:00:00","BZN|NO5","Without sequence","382.82","",""
"17/09/2022 10:00:00 - 17/09/2022 11:00:00","BZN|NO5","Without sequence","388.22","",""
"17/09/2022 11:00:00 - 17/09/2022 12:00:00","BZN|NO5","Without sequence","381.52","",""
"17/09/2022 12:00:00 - 17/09/2022 13:00:00","BZN|NO5","Without sequence","382.38","",""
"17/09/2022 13:00:00 - 17/09/2022 14:00:00","BZN|NO5","Without sequence","229.84","",""
"17/09/2022 14:00:00 - 17/09/2022 15:00:00","BZN|NO5","Without sequence","183.54","",""
"17/09/2022 15:00:00 - 17/09/2022 16:00:00","BZN|NO5","Without sequence","188.73","",""
"17/09/2022 16:00:00 - 17/09/2022 17:00:00","BZN|NO5","Without sequence","36.31","",""
"17/09/2022 17:00:00 - 17/09/2022 18:00:00","BZN|NO5","Without sequence","68.85","",""
"17/09/2022 18:00:00 - 17/09/2022 19:00:00","BZN|NO5","Without sequence","235.02","",""
"17/09/2022 19:00:00 - 17/09/2022 20:00:00","BZN|NO5","Without sequence","224.96","",""
"17/09/2022 20:00:00 - 17/09/2022 21:00:00","BZN|NO5","Without sequence","336.51","",""
"17/09/2022 21:00:00 - 17/09/2022 22:00:00","BZN|NO5","Without sequence","390.17","",""
"17/09/2022 22:00:00 - 17/09/2022 23:00:00","BZN|NO5","Without sequence","245.63","",""
"17/09/2022 23:00:00 - 18/09/2022 00:00:00","BZN|NO5","Without sequence","264.11","",""
"18/09/2022 00:00:00 - 18/09/2022 01:00:00","BZN|NO5","Without sequence","27.47","",""
"18/09/2022 01:00:00 - 18/09/2022 02:00:00","BZN|NO5","Without sequence","27.87","",""
"18/09/2022 02:00:00 - 18/09/2022 03:00:00","BZN|NO5","Without sequence","22.85","",""
"18/09/2022 03:00:00 - 18/09/2022 04:00:00","BZN|NO5","Without sequence","27.98","",""
"18/09/2022 04:00:00 - 18/09/2022 05:00:00","BZN|NO5","Without sequence","35.04","",""
"18/09/2022 05:00:00 - 18/09/2022 06:00:00","BZN|NO5","Without sequence","31.59","",""
"18/09/2022 06:00:00 - 18/09/2022 07:00:00","BZN|NO5","Without sequence","24.64","",""
"18/09/2022 07:00:00 - 18/09/2022 08:00:00","BZN|NO5","Without sequence","61.97","",""
"18/09/2022 08:00:00 - 18/09/2022 09:00:00","BZN|NO5","Without sequence","76.96","",""
"18/09/2022 09:00:00 - 18/09/2022 10:00:00","BZN|NO5","Without sequence","70.12","",""
"18/09/2022 10:00:00 - 18/09/2022 11:00:00","BZN|NO5","Without sequence","223.63","",""
"18/09/2022 11:00:00 - 18/09/2022 12:00:00","BZN|NO5","Without sequence","354.87","",""
"18/09/2022 12:00:00 - 18/09/2022 13:00:00","BZN|NO5","Without sequence","83.32","",""
"18/09/2022 13:00:00 - 18/09/2022 14:00:00","BZN|NO5","Without sequence","238.37","",""
"18/09/2022 14:00:00 - 18/09/2022 15:00:00","BZN|NO5","Without sequence","33.2","",""
"18/09/2022 15:00:00 - 18/09/2022 16:00:00","BZN|NO5","Without sequence","35.05","",""
"18/09/2022 16:00:00 - 18/09/2022 17:00:00","BZN|NO5","Without sequence","159.46","",""
"18/09/2022 17:00:00 - 18/09/2022 18:00:00","BZN|NO5","Without sequence","84.35","",""
"18/09/2022 18:00:00 - 18/09/2022 19:00:00","BZN|NO5","Without sequence","188.34","",""
"18/09/2022 19:00:00 - 18/09/2022 20:00:00","BZN|NO5","Without sequence","208.38","",""
"18/09/2022 20:00:00 - 18/09/2022 21:00:00","BZN|NO5","Without sequence","221.55","",""
"18/09/2022 21:00:00 - 18/09/2022 22:00:00","BZN|NO5","Without sequence","188.6","",""
"18/09/2022 22:00:00 - 18/09/2022 23:00:00","BZN|NO5","Without sequence","154.28","",""
"18/09/2022 23:00:00 - 19/09/2022 00:00:00","BZN|NO5","Without sequence","116.9","",""
"19/09/2022 00:00:00 - 19/09/2022 01:00:00","BZN|NO5","Without sequence","86.51","",""
"19/09/2022 01:00:00 - 19/09/2022 02:00:00","BZN|NO5","Without sequence","100.13","",""
"19/09/2022 02:00:00 - 19/09/2022 03:00:00","BZN|NO5","Without sequence","95.08","",""
"19/09/2022 03:00:00 - 19/09/2022 04:00:00","BZN|NO5","Without sequence","89.62","",""
"19/09/2022 04:00:00 - 19/09/2022 05:00:00","BZN|NO5","Without sequence","101.48","",""
"19/09/2022 05:00:00 - 19/09/2022 06:00:00","BZN|NO5","Without sequence","179.96","",""
"19/09/2022 06:00:00 - 19/09/2022 07:00:00","BZN|NO5","Without sequence","350.77","",""
"19/09/2022 07:00:00 - 19/09/2022 08:00:00","BZN|NO5","Without sequence","398.77","",""
"19/09/2022 08:00:00 - 19/09/2022 09:00:00","BZN|NO5","Without sequence","405.41","",""
"19/09/2022 09:00:00 - 19/09/2022 10:00:00","BZN|NO5","Without sequence","366.36","",""
"19/09/2022 10:00:00 - 19/09/2022 11:00:00","BZN|NO5","Without sequence","339.68","",""
"19/09/2022 11:00:00 - 19/09/2022 12:00:00","BZN|NO5","Without sequence","243.12","",""
"19/09/2022 12:00:00 - 19/09/2022 13:00:00","BZN|NO5","Without sequence","224.86","",""
"19/09/2022 13:00:00 - 19/09/2022 14:00:00","BZN|NO5","Without sequence","236.85","",""
"19/09/2022 14:00:00 - 19/09/2022 15:00:00","BZN|NO5","Without sequence","237.4","",""
"19/09/2022 15:00:00 - 19/09/2022 16:00:00","BZN|NO5","Without sequence","222.3","",""
"19/09/2022 16:00:00 - 19/09/2022 17:00:00","BZN|NO5","Without sequence","257.22","",""
"19/09/2022 17:00:00 - 19/09/2022 18:00:00","BZN|NO5","Without sequence","361.2","",""
"19/09/2022 18:00:00 - 19/09/2022 19:00:00","BZN|NO5","Without sequence","397.51","",""
"19/09/2022 19:00:00 - 19/09/2022 20:00:00","BZN|NO5","Without sequence","428.35","",""
"19/09/2022 20:00:00 - 19/09/2022 21:00:00","BZN|NO5","Without sequence","409.78","",""
"19/09/2022 21:00:00 - 19/09/2022 22:00:00","BZN|NO5","Without sequence","381.42","",""
"19/09/2022 22:00:00 - 19/09/2022 23:00:00","BZN|NO5","Without sequence","353.64","",""
"19/09/2022 23:00:00 - 20/09/2022 00:00:00","BZN|NO5","Without sequence","305.56","",""
"20/09/2022 00:00:00 - 20/09/2022 01:00:00","BZN|NO5","Without sequence","270.14","",""
"20/09/2022 01:00:00 - 20/09/2022 02:00:00","BZN|NO5","Without sequence","267.87","",""
"20/09/2022 02:00:00 - 20/09/2022 03:00:00","BZN|NO5","Without sequence","283.62","",""
"20/09/2022 03:00:00 - 20/09/2022 04:00:00","BZN|NO5","Without sequence","270.87","",""
"20/09/2022 04:00:00 - 20/09/2022 05:00:00","BZN|NO5","Without sequence","268.42","",""
"20/09/2022 05:00:00 - 20/09/2022 06:00:00","BZN|NO5","Without sequence","302.05","",""
"20/09/2022 06:00:00 - 20/09/2022 07:00:00","BZN|NO5","Without sequence","358.93","",""
"20/09/2022 07:00:00 - 20/09/2022 08:00:00","BZN|NO5","Without sequence","410.31","",""
"20/09/2022 08:00:00 - 20/09/2022 09:00:00","BZN|NO5","Without sequence","427.1","",""
"20/09/2022 09:00:00 - 20/09/2022 10:00:00","BZN|NO5","Without sequence","411.93","",""
"20/09/2022 10:00:00 - 20/09/2022 11:00:00","BZN|NO5","Without sequence","379.38","",""
"20/09/2022 11:00:00 - 20/09/2022 12:00:00","BZN|NO5","Without sequence","364.48","",""
"20/09/2022 12:00:00 - 20/09/2022 13:00:00","BZN|NO5","Without sequence","365.5","",""
"20/09/2022 13:00:00 - 20/09/2022 14:00:00","BZN|NO5","Without sequence","365.47","",""
"20/09/2022 14:00:00 - 20/09/2022 15:00:00","BZN|NO5","Without sequence","363.45","",""
"20/09/2022 15:00:00 - 20/09/2022 16:00:00","BZN|NO5","Without sequence","364.44","",""
"20/09/2022 16:00:00 - 20/09/2022 17:00:00","BZN|NO5","Without sequence","369.9","",""
"20/09/2022 17:00:00 - 20/09/2022 18:00:00","BZN|NO5","Without sequence","411.69","",""
"20/09/2022 18:00:00 - 20/09/2022 19:00:00","BZN|NO5","Without sequence","454.51","",""
"20/09/2022 19:00:00 - 20/09/2022 20:00:00","BZN|NO5","Without sequence","485.17","",""
"20/09/2022 20:00:00 - 20/09/2022 21:00:00","BZN|NO5","Without sequence","479.96","",""
"20/09/2022 21:00:00 - 20/09/2022 22:00:00","BZN|NO5","Without sequence","419.59","",""
"20/09/2022 22:00:00 - 20/09/2022 23:00:00","BZN|NO5","Without sequence","388.2","",""
"20/09/2022 23:00:00 - 21/09/2022 00:00:00","BZN|NO5","Without sequence","353.78","",""
"21/09/2022 00:00:00 - 21/09/2022 01:00:00","BZN|NO5","Without sequence","337.35","",""
"21/09/2022 01:00:00 - 21/09/2022 02:00:00","BZN|NO5","Without sequence","309.17","",""
"21/09/2022 02:00:00 - 21/09/2022 03:00:00","BZN|NO5","Without sequence","308.49","",""
"21/09/2022 03:00:00 - 21/09/2022 04:00:00","BZN|NO5","Without sequence","308.52","",""
"21/09/2022 04:00:00 - 21/09/2022 05:00:00","BZN|NO5","Without sequence","306.79","",""
"21/09/2022 05:00:00 - 21/09/2022 06:00:00","BZN|NO5","Without sequence","358.84","",""
"21/09/2022 06:00:00 - 21/09/2022 07:00:00","BZN|NO5","Without sequence","416.76","",""
"21/09/2022 07:00:00 - 21/09/2022 08:00:00","BZN|NO5","Without sequence","488.71","",""
"21/09/2022 08:00:00 - 21/09/2022 09:00:00","BZN|NO5","Without sequence","499.91","",""
"21/09/2022 09:00:00 - 21/09/2022 10:00:00","BZN|NO5","Without sequence","427.1","",""
"21/09/2022 10:00:00 - 21/09/2022 11:00:00","BZN|NO5","Without sequence","369.61","",""
"21/09/2022 11:00:00 - 21/09/2022 12:00:00","BZN|NO5","Without sequence","331.91","",""
"21/09/2022 12:00:00 - 21/09/2022 13:00:00","BZN|NO5","Without sequence","307.92","",""
"21/09/2022 13:00:00 - 21/09/2022 14:00:00","BZN|NO5","Without sequence","311.93","",""
"21/09/2022 14:00:00 - 21/09/2022 15:00:00","BZN|NO5","Without sequence","321.35","",""
"21/09/2022 15:00:00 - 21/09/2022 16:00:00","BZN|NO5","Without sequence","350.04","",""
"21/09/2022 16:00:00 - 21/09/2022 17:00:00","BZN|NO5","Without sequence","383.43","",""
"21/09/2022 17:00:00 - 21/09/2022 18:00:00","BZN|NO5","Without sequence","406.74","",""
"21/09/2022 18:00:00 - 21/09/2022 19:00:00","BZN|NO5","Without sequence","455.43","",""
"21/09/2022 19:00:00 - 21/09/2022 20:00:00","BZN|NO5","Without sequence","472.18","",""
"21/09/2022 20:00:00 - 21/09/2022 21:00:00","BZN|NO5","Without sequence","445.32","",""
"21/09/2022 21:00:00 - 21/09/2022 22:00:00","BZN|NO5","Without sequence","402.94","",""
"21/09/2022 22:00:00 - 21/09/2022 23:00:00","BZN|NO5","Without sequence","368.92","",""
"21/09/2022 23:00:00 - 22/09/2022 00:00:00","BZN|NO5","Without sequence","359.75","",""
"22/09/2022 00:00:00 - 22/09/2022 01:00:00","BZN|NO5","Without sequence","374.09","",""
"22/09/2022 01:00:00 - 22/09/2022 02:00:00","BZN|NO5","Without sequence","349.55","",""
"22/09/2022 02:00:00 - 22/09/2022 03:00:00","BZN|NO5","Without sequence","339.94","",""
